sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	population_color	population	geometry	root_rtt_dist	clade_rtt_dist	population_rtt_dist
GCA_000324405.1_ASM32440v1_genomic	CMCC84046	1984.0	-37	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403055	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1984.0	37.0	0.0	25.0	102.0	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Eothenomys miletus	Rodentia	#ff4824	1.IN	POINT (102 25)	6.59079e-05	?	6.211299999999999e-06
GCA_000324385.1_ASM32438v1_genomic	CMCC84038	1982.0	-39	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403054	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1982.0	39.0	0.0	25.0	102.0	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Apodemus chevrieri	Rodentia	#ff4824	1.IN	POINT (102 25)	6.36561e-05	?	3.9595e-06
GCA_000324365.1_ASM32436v1_genomic	CMCC84033	1979.0	-42	China	Yunnan	35.000074	104.999927	25.0	102.0	Antiqua	1.IN	1.IN3	SAMN02403053	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1979.0	42.0	0.0	25.0	102.0	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Eothenomys miletus	Rodentia	#ff4824	1.IN	POINT (102 25)	6.42825e-05	?	4.5859e-06
GCA_000324345.1_ASM32434v1_genomic	CMCC8211	1982.0	-39	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403052	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1982.0	39.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellophilus tesquorum	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	6.0143600000000005e-05	?	1.7515500000000002e-05
GCA_000324325.1_ASM32432v1_genomic	CMCC71001	1961.0	-60	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403051	KEEP: Assembly Modern Cui 2013 Keller 2019	3	Asia	1961.0	60.0	0.0	38.0000001	101.9999999	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#3ae8d7	3.ANT	POINT (101.9999999 38.0000001)	5.93368e-05	?	3.9776e-06
GCA_000324305.1_ASM32430v1_genomic	CMCC67001	1959.0	-62	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403050	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1959.0	62.0	0.0	43.2443242	114.32516640000001	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#97fca7	2.ANT	POINT (114.3251664 43.2443242)	6.95166e-05	?	8.0092e-06
GCA_000324285.1_ASM32428v1_genomic	CMCC640047	1964.0	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403049	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1964.0	57.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.14164e-05	?	1.7198e-06
GCA_000324265.1_ASM32426v1_genomic	CMCC64001	1957.0	-64	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403048	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1957.0	64.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rhipicephalus sanguineus	Ixodida	#97fca7	2.ANT	POINT (114.3251664 43.2443242)	6.99877e-05	?	8.4803e-06
GCA_000324245.1_ASM32424v1_genomic	CMCC51020	1954.0	-67	China	Jilin	35.000074	104.999927	42.9995032	125.9816054	Antiqua	2.ANT	2.ANT3	SAMN02403047	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1954.0	67.0	0.0	42.9995032	125.9816054	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rattus norvegicus	Rodentia	#97fca7	2.ANT	POINT (125.9816054 42.9995032)	6.791479999999999e-05	?	6.4074e-06
GCA_000324225.1_ASM32422v1_genomic	CMCC49003	1976.0	-45	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403046	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1976.0	45.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4160600000000005e-05	?	1.15325e-05
GCA_000324205.1_ASM32420v1_genomic	CMCC43032	1980.0	-41	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403045	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1980.0	41.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Oropsylla silantiewi	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	6.16065e-05	?	1.89784e-05
GCA_000324185.1_ASM32418v1_genomic	CMCC42007	1967.0	-54	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403044	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1967.0	54.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota baibacina	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	6.01908e-05	?	1.7562700000000004e-05
GCA_000324165.1_ASM32416v1_genomic	CMCC38001	1979.0	-42	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403043	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1979.0	42.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota baibacina	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.6325099999999994e-05	?	1.3696999999999996e-05
GCA_000324145.1_ASM32414v1_genomic	CMCC348002	1998.0	-23	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN02403042	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1998.0	23.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#97fca7	2.ANT	POINT (90.87498070000001 29.8556443)	6.617189999999997e-05	?	4.664500000000001e-06
GCA_000324125.1_ASM32412v1_genomic	CMCC347001	1996.0	-25	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN02403041	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1996.0	25.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#97fca7	2.ANT	POINT (90.87498070000001 29.8556443)	6.560639999999998e-05	?	4.099000000000001e-06
GCA_000324105.1_ASM32410v1_genomic	CMCC31004	1990.0	-31	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	1.IN	1.IN2	SAMN02403040	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1990.0	31.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#ff4824	1.IN	POINT (90.87498070000001 29.8556443)	6.33008e-05	?	3.6042e-06
GCA_000324085.1_ASM32408v1_genomic	CMCC27002	1991.0	-30	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403039	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1991.0	30.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.330089999999999e-05	?	3.6043e-06
GCA_000324065.1_ASM32406v1_genomic	CMCC21106	2001.0	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403038	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0	Asia	2001.0	20.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota baibacina	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.76933e-05	?	1.5065199999999996e-05
GCA_000324045.1_ASM32404v1_genomic	CMCC18019	2001.0	-20	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Microtus	0.PE	0.PE4m	SAMN02403037	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	2001.0	20.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Microtus fuscus	Rodentia	#5148fc	0.PE	POINT (95.95211573241954 35.40709525)	6.421910000000001e-05	?	6.19886e-05
GCA_000324025.1_ASM32402v1_genomic	CMCC125002	1964.0	-57	China	Ningxia	35.000074	104.999927	37.0000001	105.9999999	Medievalis	2.MED	2.MED3	SAMN02403036	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1964.0	57.0	0.0	37.0000001	105.9999999	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Spermophilus alaschanicus	Rodentia	#c5e88a	2.MED	POINT (105.9999999 37.0000001)	6.789119999999998e-05	?	4.4992999999999994e-06
GCA_000324005.1_ASM32400v1_genomic	CMCC12003	1961.0	-60	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Medievalis	2.MED	2.MED3	SAMN02403035	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1961.0	60.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#c5e88a	2.MED	POINT (95.95211573241954 35.40709525)	6.906909999999999e-05	?	5.6772000000000005e-06
GCA_000323985.1_ASM32398v1_genomic	CMCC114001	1952.0	-69	China	Fujian	35.000074	104.999927	26.5450001	117.84277800000001	Orientalis	1.ORI	1.ORI1	SAMN02403034	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1952.0	69.0	0.0	26.5450001	117.84277800000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Mus musculus	Rodentia	#ff0000	1.ORI	POINT (117.842778 26.5450001)	7.01794e-05	?	3.3922999999999997e-06
GCA_000323965.1_ASM32396v1_genomic	CMCC11001	1954.0	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403033	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	1	Asia	1954.0	67.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.110999999999999e-05	?	1.4134e-06
GCA_000323945.1_ASM32394v1_genomic	CMCC107004	2003.0	-18	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN02403032	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	2	Asia	2003.0	18.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellophilus tesquorum mongolicus	Siphonaptera	#c5e88a	2.MED	POINT (114.3251664 43.2443242)	7.310309999999999e-05	?	9.7112e-06
GCA_000323925.1_ASM32392v1_genomic	CMCC106002	1996.0	-25	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403031	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1996.0	25.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellophilus tesquorum	Siphonaptera	#97fca7	2.ANT	POINT (114.3251664 43.2443242)	6.67134e-05	?	5.206e-06
GCA_000323905.1_ASM32390v1_genomic	CMCC104003	1989.0	-32	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Antiqua	2.ANT	2.ANT3	SAMN02403030	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1989.0	32.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Spermophilus dauricus	Rodentia	#97fca7	2.ANT	POINT (114.3251664 43.2443242)	6.720809999999999e-05	?	5.7007e-06
GCA_000323885.1_ASM32388v1_genomic	CMCC10012	1964.0	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403029	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1964.0	57.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Ixodex crenulatus	Ixodida	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.37956e-05	?	4.099e-06
GCA_000323865.1_ASM32386v1_genomic	CMCC05013	1988.0	-33	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403028	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1988.0	33.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Linognathoides palaearctus	Phthiraptera	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.282969999999999e-05	?	3.1331e-06
GCA_000323845.1_ASM32384v1_genomic	CMCC05009	1961.0	-60	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	0.PE	0.PE7	SAMN02403027	KEEP: Assembly Modern Cui 2013 Placement	0	Asia	1961.0	60.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Allactaga sibirica	Rodentia	#5148fc	0.PE	POINT (95.95211573241954 35.40709525)	4.01453e-05	?	3.79148e-05
GCA_000323825.1_ASM32382v1_genomic	CMCC03001	1954.0	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403026	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1954.0	67.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Ochotona dauurica	Lagomorpha	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.264139999999999e-05	?	2.9448e-06
GCA_000323805.1_ASM32380v1_genomic	CMCC02041	1965.0	-56	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403025	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1965.0	56.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Mustela eversmanni	Carnivora	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.311249999999998e-05	?	3.4159e-06
GCA_000323785.1_ASM32378v1_genomic	C1989001	1989.0	-32	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403024	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1989.0	32.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.330089999999999e-05	?	3.6043e-06
GCA_000323765.1_ASM32376v1_genomic	C1976001	1976.0	-45	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403023	KEEP: Assembly Modern Cui 2013 Keller 2019	3	Asia	1976.0	45.0	0.0	38.0000001	101.9999999	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#3ae8d7	3.ANT	POINT (101.9999999 38.0000001)	5.93369e-05	?	3.9777e-06
GCA_000323745.1_ASM32374v1_genomic	C1975003	1975.0	-46	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403022	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1975.0	46.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Ovis aries	Artiodactyla	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.400759999999999e-05	?	4.311e-06
GCA_000323725.1_ASM32372v1_genomic	A1973001	1973.0	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403020	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1973.0	48.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota caudata	Rodentia	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	6.90387e-05	?	5.6468e-06
GCA_000323705.1_ASM32370v1_genomic	A1956001	1956.0	-65	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403019	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1956.0	65.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota caudata	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.67726e-05	?	1.4144499999999996e-05
GCA_000323685.1_ASM32368v1_genomic	970754	1997.0	-24	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403018	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1997.0	24.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Ovis aries	Artiodactyla	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.353649999999999e-05	?	3.8399e-06
GCA_000323665.1_ASM32366v1_genomic	945	1994.0	-27	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403017	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1994.0	27.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Human flea	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.97659e-05	?	1.71378e-05
GCA_000323645.1_ASM32364v1_genomic	91	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403016	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Oropsylla silantiewi	Siphonaptera	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	6.739649999999998e-05	?	4.0046e-06
GCA_000323625.1_ASM32362v1_genomic	9	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Qinghaica	0.PE	0.PE10	SAMN02403015	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#5148fc	0.PE	POINT (95.95211573241954 35.40709525)	5.14101e-05	?	4.9179600000000006e-05
GCA_000323605.1_ASM32360v1_genomic	780441	1978.0	-43	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403014	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1978.0	43.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.186389999999998e-05	?	2.1673e-06
GCA_000323585.1_ASM32358v1_genomic	735	1965.0	-56	Russia	St. Petersberg	64.6863136	97.7453061	59.938731999999995	30.316228999999996	Antiqua	2.ANT	2.ANT3	SAMN02403013	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Europe	1965.0	56.0	0.0	59.938731999999995	30.316228999999996	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rattus norvegicus	Rodentia	#97fca7	2.ANT	POINT (30.316229 59.93873199999999)	6.88099e-05	?	7.3025e-06
GCA_000323565.1_ASM32356v1_genomic	7338	1973.0	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403012	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	2	Asia	1973.0	48.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	6.835959999999999e-05	?	4.9677e-06
GCA_000323545.1_ASM32354v1_genomic	710317	1971.0	-50	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403011	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1971.0	50.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.193469999999999e-05	?	2.2381000000000002e-06
GCA_000323525.1_ASM32352v1_genomic	71021	1989.0	-32	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403010	KEEP: Assembly Modern Cui 2013 Keller 2019	3	Asia	1989.0	32.0	0.0	38.0000001	101.9999999	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Oropsylla silantiewi	Siphonaptera	#3ae8d7	3.ANT	POINT (101.9999999 38.0000001)	5.93369e-05	?	3.9777e-06
GCA_000323505.1_ASM32350v1_genomic	7	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	3.ANT	3.ANT1	SAMN02403009	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	3	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#3ae8d7	3.ANT	POINT (95.95211573241954 35.40709525)	5.8186e-05	?	2.8267999999999998e-06
GCA_000323485.1_ASM32348v1_genomic	620024	1962.0	-59	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	0.PE	0.PE7	SAMN02403008	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0	Asia	1962.0	59.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#5148fc	0.PE	POINT (95.95211573241954 35.40709525)	4.0863e-05	?	3.86325e-05
GCA_000323465.1_ASM32346v1_genomic	5761	1956.0	-65	Russia	St. Petersberg	64.6863136	97.7453061	59.938731999999995	30.316228999999996	Antiqua	2.ANT	2.ANT3	SAMN02403007	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Europe	1956.0	65.0	0.0	59.938731999999995	30.316228999999996	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rattus norvegicus	Rodentia	#97fca7	2.ANT	POINT (30.316229 59.93873199999999)	6.83388e-05	?	6.8313999999999995e-06
GCA_000323445.1_ASM32344v1_genomic	5	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403006	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.282969999999999e-05	?	3.1331e-06
GCA_000323425.1_ASM32342v1_genomic	42095	2001.0	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403005	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	2001.0	20.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	6.0897500000000004e-05	?	1.82694e-05
GCA_000323405.1_ASM32340v1_genomic	42091	1999.0	-22	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403004	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1999.0	22.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.70255e-05	?	1.4397399999999997e-05
GCA_000323385.1_ASM32338v1_genomic	42082	1995.0	-26	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403003	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1995.0	26.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.8421599999999996e-05	?	1.5793499999999997e-05
GCA_000323365.1_ASM32336v1_genomic	42013	1971.0	-50	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403002	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1971.0	50.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4797399999999964e-05	?	1.2169299999999987e-05
GCA_000323345.1_ASM32334v1_genomic	351001	1996.0	-25	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN02403001	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1996.0	25.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#97fca7	2.ANT	POINT (90.87498070000001 29.8556443)	6.489969999999998e-05	?	3.3923000000000005e-06
GCA_000323325.1_ASM32332v1_genomic	34202	1990.0	-31	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN02403000	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1990.0	31.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#97fca7	2.ANT	POINT (90.87498070000001 29.8556443)	6.580789999999998e-05	?	4.300500000000001e-06
