#name, A, B, C, D, E, F, G, H, I, J, K, L
NODE_0000375, 6.987104856908869e-10, 5.077078282884769e-10, 5.066130344282847e-10, 5.311138475494136e-10, 5.1564749672763e-10, 5.076372734919845e-10, 5.530958718005474e-10, 9.170919972902269e-10, 1.3935966445170846e-09, 0.9999999927186655, 5.750599738594229e-10, 5.750599738192327e-10
GCA_015350425.1_ASM1535042v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000376, 6.980776772946911e-10, 5.072860184209899e-10, 5.061948282167035e-10, 5.306726322787513e-10, 5.152187991382618e-10, 5.072165028272789e-10, 5.526410035155977e-10, 9.161684523877246e-10, 1.391997733836322e-09, 0.9999999927253982, 5.745641502435736e-10, 5.745641502034061e-10
GCA_016102765.1_ASM1610276v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_016102785.1_ASM1610278v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000377, 6.993461675696492e-10, 5.08131396119269e-10, 5.070329725137647e-10, 5.315569014256018e-10, 5.16077982242734e-10, 5.080597937881248e-10, 5.53552616715293e-10, 9.180202038863961e-10, 1.3952047512435802e-09, 0.9999999927119013, 5.755579414760431e-10, 5.755579414358338e-10
NODE_0000378, 6.987110609124521e-10, 5.077081802426555e-10, 5.066133811630834e-10, 5.311142156453929e-10, 5.156478546826101e-10, 5.076376237817694e-10, 5.530962475154701e-10, 9.170929304383341e-10, 1.3935984854383499e-09, 0.9999999927186591, 5.750604030772495e-10, 5.750604030370596e-10
GCA_001617715.1_Yersinia_pestis_M-519_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000379, 6.980776778157665e-10, 5.072860187140425e-10, 5.061948285036141e-10, 5.30672632585189e-10, 5.152187994365328e-10, 5.072165031183088e-10, 5.526410038253268e-10, 9.161684533262883e-10, 1.3919977359444774e-09, 0.9999999927253981, 5.745641506141245e-10, 5.74564150573957e-10
GCA_016102585.1_ASM1610258v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_016102845.1_ASM1610284v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000380, 6.993467422686115e-10, 5.081317477790157e-10, 5.070333189602554e-10, 5.315572692137302e-10, 5.160783398980203e-10, 5.080601437854705e-10, 5.535529921189786e-10, 9.180211360942551e-10, 1.395206590053428e-09, 0.999999992711895, 5.755583703218831e-10, 5.755583702816737e-10
NODE_0000381, 6.993455918271199e-10, 5.081310438726877e-10, 5.070326254927438e-10, 5.315565330238387e-10, 5.160776239901647e-10, 5.080594432079972e-10, 5.535522406913874e-10, 9.180192697985734e-10, 1.395202908210162e-09, 0.9999999927119079, 5.755575118881447e-10, 5.755575118479354e-10
NODE_0000382, 6.987110603904324e-10, 5.077081799491154e-10, 5.066133808756985e-10, 5.311142153384455e-10, 5.156478543838427e-10, 5.076376234902565e-10, 5.530962472052309e-10, 9.170929294978797e-10, 1.3935984833253563e-09, 0.9999999927186592, 5.750604027060589e-10, 5.75060402665869e-10
GCA_016102875.1_ASM1610287v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000383, 6.980776778152933e-10, 5.072860187137979e-10, 5.061948285033759e-10, 5.306726325849331e-10, 5.152187994362835e-10, 5.072165031180661e-10, 5.526410038250706e-10, 9.161684533253428e-10, 1.391997735942059e-09, 0.9999999927253981, 5.745641506138038e-10, 5.745641505736361e-10
GCA_009909645.1_ASM990964v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_016102745.1_ASM1610274v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000384, 6.987116345684463e-10, 5.077085313167367e-10, 5.066137270362616e-10, 5.311145828210642e-10, 5.156482117418284e-10, 5.076379731975522e-10, 5.530966223002494e-10, 9.170938607653762e-10, 1.3936003200207908e-09, 0.9999999927186528, 5.750608311820233e-10, 5.750608311418344e-10
GCA_016102975.1_ASM1610297v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000385, 6.987110593482993e-10, 5.077081793632923e-10, 5.066133803021769e-10, 5.311142147258522e-10, 5.156478537875954e-10, 5.076376229084939e-10, 5.53096246586095e-10, 9.170929276201021e-10, 1.3935984791067679e-09, 0.9999999927186591, 5.750604019651573e-10, 5.750604019249693e-10
GCA_016102855.1_ASM1610285v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000386, 6.987104851693402e-10, 5.077078279951809e-10, 5.066130341411373e-10, 5.311138472427215e-10, 5.156474964291111e-10, 5.076372732007136e-10, 5.530958714905637e-10, 9.170919963507191e-10, 1.3935966424065132e-09, 0.9999999927186656, 5.750599734885526e-10, 5.750599734483626e-10
GCA_016103005.1_ASM1610300v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000387, 6.980776772942186e-10, 5.072860184207454e-10, 5.061948282164656e-10, 5.306726322784956e-10, 5.152187991380127e-10, 5.072165028270365e-10, 5.526410035153417e-10, 9.161684523867801e-10, 1.3919977338339068e-09, 0.9999999927253982, 5.745641502432531e-10, 5.745641502030857e-10
GCA_003085975.1_ASM308597v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_003086155.1_ASM308615v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000388, 6.993455923491398e-10, 5.081310441662282e-10, 5.070326257801288e-10, 5.315565333307853e-10, 5.160776242889322e-10, 5.080594434995101e-10, 5.535522410016261e-10, 9.180192707390291e-10, 1.3952029103231673e-09, 0.9999999927119076, 5.755575122593355e-10, 5.755575122191259e-10
NODE_0000389, 6.987110603909061e-10, 5.077081799493605e-10, 5.06613380875937e-10, 5.311142153387017e-10, 5.156478543840924e-10, 5.076376234904995e-10, 5.530962472054875e-10, 9.170929294988264e-10, 1.3935984833277775e-09, 0.9999999927186594, 5.750604027063802e-10, 5.750604026661901e-10
GCA_001617815.1_Yersinia_pestis_M-1453_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000390, 6.980776778152938e-10, 5.07286018713798e-10, 5.061948285033761e-10, 5.306726325849333e-10, 5.152187994362837e-10, 5.072165031180663e-10, 5.526410038250708e-10, 9.161684533253437e-10, 1.3919977359420616e-09, 0.9999999927253981, 5.74564150613804e-10, 5.745641505736364e-10
GCA_003085855.1_ASM308585v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_016102965.1_ASM1610296v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000391, 6.987122097904824e-10, 5.077088832711572e-10, 5.066140737712954e-10, 5.311149509172964e-10, 5.156485696970544e-10, 5.076383234875765e-10, 5.530969980154267e-10, 9.170947939144286e-10, 1.3936021609444748e-09, 0.9999999927186465, 5.750612604001678e-10, 5.750612603599799e-10
GCA_008630395.1_ASM863039v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000392, 6.993455918247537e-10, 5.081310438714644e-10, 5.07032625491553e-10, 5.315565330225588e-10, 5.160776239889174e-10, 5.080594432067846e-10, 5.535522406901075e-10, 9.180192697938409e-10, 1.3952029081980597e-09, 0.9999999927119079, 5.755575118865409e-10, 5.755575118463314e-10
NODE_0000393, 6.987116340483149e-10, 5.077085310241732e-10, 5.066137267498267e-10, 5.311145825151376e-10, 5.156482114440551e-10, 5.076379729070062e-10, 5.530966219910322e-10, 9.170938598286969e-10, 1.3936003179174498e-09, 0.9999999927186528, 5.750608308121118e-10, 5.750608307719239e-10
GCA_008630575.1_ASM863057v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000394, 6.987104856904143e-10, 5.077078282882324e-10, 5.066130344280465e-10, 5.311138475491579e-10, 5.156474967273808e-10, 5.076372734917422e-10, 5.530958718002914e-10, 9.170919972892825e-10, 1.393596644514669e-09, 0.9999999927186655, 5.750599738591022e-10, 5.750599738189122e-10
GCA_001617705.1_Yersinia_pestis_C-791_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000395, 6.980776772946906e-10, 5.072860184209897e-10, 5.061948282167033e-10, 5.306726322787511e-10, 5.152187991382616e-10, 5.072165028272787e-10, 5.526410035155975e-10, 9.161684523877237e-10, 1.3919977338363195e-09, 0.9999999927253982, 5.745641502435734e-10, 5.745641502034058e-10
GCA_001613885.1_ASM161388v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
GCA_016102905.1_ASM1610290v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0
NODE_0000396, 6.993455907821183e-10, 5.081310432848401e-10, 5.070326249172033e-10, 5.315565324091543e-10, 5.160776233918395e-10, 5.080594426241933e-10, 5.535522400700781e-10, 9.180192679164116e-10, 1.395202903981581e-09, 0.9999999927119078, 5.755575111449243e-10, 5.755575111047149e-10
NODE_0000397, 6.980782525140001e-10, 5.072863703745897e-10, 5.061951749509945e-10, 5.306730003740986e-10, 5.15219157092671e-10, 5.072168531165326e-10, 5.526413792299794e-10, 9.161693855299557e-10, 1.3919995747415185e-09, 0.9999999927253916, 5.745645794602711e-10, 5.745645794201035e-10
GCA_008630485.1_ASM863048v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_016102915.1_ASM1610291v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000398, 6.993444419047775e-10, 5.081303402578693e-10, 5.070319323105913e-10, 5.315557971387972e-10, 5.160769083789916e-10, 5.080587429199877e-10, 5.53551489571853e-10, 9.180174044389732e-10, 1.395199228469943e-09, 0.9999999927119204, 5.755566538232721e-10, 5.755566537830617e-10
NODE_0000399, 6.980782514732686e-10, 5.072863697892197e-10, 5.061951743778889e-10, 5.306729997619918e-10, 5.152191564968781e-10, 5.072168525352015e-10, 5.526413786112907e-10, 9.161693836556627e-10, 1.3919995705324544e-09, 0.9999999927253918, 5.745645787201321e-10, 5.745645786799646e-10
GCA_001595585.1_ASM159558v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_003085995.1_ASM308599v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000400, 6.980782514732686e-10, 5.072863697892197e-10, 5.061951743778889e-10, 5.306729997619918e-10, 5.152191564968781e-10, 5.072168525352015e-10, 5.526413786112907e-10, 9.161693836556627e-10, 1.3919995705324544e-09, 0.9999999927253918, 5.745645787201321e-10, 5.745645786799646e-10
GCA_003086055.1_ASM308605v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
GCA_016102675.1_ASM1610267v1_genomic, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0
NODE_0000401, 0.0001514853041561902, 5.09666128831597e-07, 5.070485599669499e-07, 4.348337866732225e-07, 7.486230858760604e-07, 7.351741057160164e-07, 4.5153570486967383e-07, 0.9995096620932592, 0.0001296850313615417, 0.00012700565660793645, 3.938751659479006e-05, 3.938751664827381e-05
SAMEA5818806, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000402, 1.4352674016802889e-07, 1.078504236341779e-09, 1.0740205642417208e-09, 1.018745879991162e-09, 2.1977499990990388e-09, 2.157913779566762e-09, 1.0597120274143304e-09, 0.9999995429158431, 1.2033225540870371e-07, 1.1719832710568468e-07, 3.372009382984009e-08, 3.3720093876096554e-08
NODE_0000403, 1.0080964378179157e-09, 4.295656185830327e-10, 4.29466071373492e-10, 4.4950787474420843e-10, 1.0304823175015135e-09, 1.0134160704404824e-09, 4.700323156064902e-10, 0.999999992102803, 9.022078853621373e-10, 9.423650661767111e-10, 6.110286922577149e-10, 6.110286922984749e-10
SAMEA7293136, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000404, 8.740258617977304e-10, 4.2883304899801353e-10, 4.2873981534560533e-10, 4.488575304159458e-10, 1.0289291736134915e-09, 1.0118959929411074e-09, 4.693604855092744e-10, 0.9999999925148363, 7.92224700053479e-10, 8.359492994556412e-10, 5.831739118771551e-10, 5.831739118780198e-10
SAMEA5818809, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000405, 8.73899749223213e-10, 4.288322731489922e-10, 4.287390476128614e-10, 4.4885683758716903e-10, 1.0289272654870336e-09, 1.0118941290782266e-09, 4.693597717266586e-10, 0.9999999925152148, 7.921234188202452e-10, 8.358518911200059e-10, 5.831504563614235e-10, 5.831504563622549e-10
SAMEA5818817, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000406, 8.739004124711166e-10, 4.2883252290072297e-10, 4.2873929445983413e-10, 4.4885709905880417e-10, 1.028928316663586e-09, 1.011895155521875e-09, 4.693600406533521e-10, 0.999999992515209, 7.921240040449976e-10, 8.358525089585236e-10, 5.831508493175501e-10, 5.831508493183815e-10
SAMEA5818815, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000407, 8.747276418638974e-10, 4.2916011037002443e-10, 4.290649198184283e-10, 4.491999678723866e-10, 1.029970346663676e-09, 1.0129163116046354e-09, 4.697155527419796e-10, 0.9999999925084829, 7.928575673706228e-10, 8.366216968718144e-10, 5.836415165253259e-10, 5.836415165261828e-10
NODE_0000408, 8.739011942263274e-10, 4.2883277344257035e-10, 4.2873954208728153e-10, 4.4885736123809464e-10, 1.028929370074872e-09, 1.0118961841439533e-09, 4.693603103072794e-10, 0.9999999925152028, 7.921246824509655e-10, 8.358532158801348e-10, 5.831512620281793e-10, 5.831512620290106e-10
SAMEA5818800, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000409, 8.747268592575022e-10, 4.2915985963614594e-10, 4.2906467200227606e-10, 4.4919970549227073e-10, 1.0299692921840968e-09, 1.0129152819430892e-09, 4.697152828832366e-10, 0.9999999925084888, 7.928568882508617e-10, 8.366209892184202e-10, 5.836411034510063e-10, 5.836411034518634e-10
NODE_0000410, 8.738996304922839e-10, 4.288322723567875e-10, 4.287390468303123e-10, 4.488568368775905e-10, 1.0289272632469524e-09, 1.0118941268946388e-09, 4.693597709973902e-10, 0.999999992515215, 7.921233254667126e-10, 8.35851801873095e-10, 5.831504365730476e-10, 5.83150436573877e-10
SAMEA5818798, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000411, 8.730731840353781e-10, 4.2850493513267934e-10, 4.284136687819656e-10, 4.4851422997086516e-10, 1.027886288536886e-09, 1.0108740013053198e-09, 4.690045281873767e-10, 0.999999992521935, 7.913904413846074e-10, 8.350833217158477e-10, 5.826601821986412e-10, 5.82660182199446e-10
SAMEA5818799, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
SAMEA5818801, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000412, 8.739011927489895e-10, 4.2883277305840864e-10, 4.287395417096983e-10, 4.488573608362363e-10, 1.0289293679463378e-09, 1.0118961820729913e-09, 4.693603098971123e-10, 0.9999999925152028, 7.921246811961218e-10, 8.358532145806597e-10, 5.831512613333661e-10, 5.831512613341965e-10
SAMEA7313243_45, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000413, 8.74726078127563e-10, 4.291596092857628e-10, 4.2906442456303603e-10, 4.4919944351334604e-10, 1.0299682398317142e-09, 1.0129142543512501e-09, 4.697150134339124e-10, 0.999999992508495, 7.928562103850489e-10, 8.366202828635411e-10, 5.83640691070739e-10, 5.836406910715949e-10
NODE_0000414, 8.73073964426269e-10, 4.2850518529242986e-10, 4.2841391603389996e-10, 4.4851449175027626e-10, 1.0278873398239222e-09, 1.0108750278605227e-09, 4.690047974333198e-10, 0.9999999925219288, 7.913911186231067e-10, 8.350840274211877e-10, 5.826605942324586e-10, 5.826605942332634e-10
SAMEA7293135, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
SAMEA7313236_38, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0000415, 8.739011912716522e-10, 4.2883277267424767e-10, 4.287395413321147e-10, 4.488573604343784e-10, 1.0289293658178054e-09, 1.011896180002032e-09, 4.693603094869461e-10, 0.9999999925152029, 7.92124679941281e-10, 8.358532132811855e-10, 5.831512606385534e-10, 5.831512606393848e-10
SAMEA3713715, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0000416, 8.747252955223871e-10, 4.291593585516634e-10, 4.2906417674664817e-10, 4.4919918113302747e-10, 1.0299671853540352e-09, 1.0129132246915896e-09, 4.697147435748916e-10, 0.9999999925085014, 7.928555312661419e-10, 8.366195752109878e-10, 5.836402779965392e-10, 5.83640277997395e-10
NODE_0000417, 8.730739636876025e-10, 4.2850518510034834e-10, 4.284139158451074e-10, 4.4851449154934613e-10, 1.0278873387596602e-09, 1.010875026825047e-09, 4.690047972282356e-10, 0.9999999925219287, 7.913911179956873e-10, 8.350840267714521e-10, 5.82660593885052e-10, 5.826605938858568e-10
SAMEA3713711, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
SAMEA3713714, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000418, 8.730739636876025e-10, 4.2850518510034834e-10, 4.284139158451074e-10, 4.4851449154934613e-10, 1.0278873387596602e-09, 1.010875026825047e-09, 4.690047972282356e-10, 0.9999999925219287, 7.913911179956873e-10, 8.350840267714521e-10, 5.82660593885052e-10, 5.826605938858568e-10
SAMEA3713712, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
SAMEA3713713, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000419, 8.747276411251222e-10, 4.29160110177944e-10, 4.2906491962963754e-10, 4.491999676714573e-10, 1.0299703455994058e-09, 1.0129163105691517e-09, 4.697155525368974e-10, 0.9999999925084831, 7.92857566743123e-10, 8.366216962220026e-10, 5.836415161779067e-10, 5.836415161787637e-10
NODE_0000420, 8.739004123580524e-10, 4.288325228996414e-10, 4.2873929445877006e-10, 4.4885709905778973e-10, 1.0289283166588918e-09, 1.0118951555173165e-09, 4.693600406523171e-10, 0.999999992515209, 7.92124003957873e-10, 8.358525088756348e-10, 5.831508493002686e-10, 5.831508493010979e-10
SAMEA5818805, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000421, 8.738996297539002e-10, 4.2883227216522144e-10, 4.287390466420428e-10, 4.488568366771715e-10, 1.0289272621829487e-09, 1.0118941258593676e-09, 4.693597707928946e-10, 0.999999992515215, 7.921233248396797e-10, 8.35851801223788e-10, 5.831504362261185e-10, 5.8315043622695e-10
SAMEA6651390, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000422, 8.73898848625406e-10, 4.2883202181415144e-10, 4.287387992020867e-10, 4.488565746975913e-10, 1.028926209833127e-09, 1.0118930982700902e-09, 4.693595013427372e-10, 0.9999999925152212, 7.921226469747811e-10, 8.358510948697908e-10, 5.831500238457195e-10, 5.83150023846549e-10
SAMEA6637002, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000423, 8.730731832974085e-10, 4.2850493494074505e-10, 4.284136685933171e-10, 4.48514229770089e-10, 1.027886287473698e-09, 1.0108740002708846e-09, 4.690045279824486e-10, 0.9999999925219353, 7.913904407577673e-10, 8.350833210667084e-10, 5.826601818515268e-10, 5.826601818523316e-10
SAMEA6637004, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
SAMEA7313246_49, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000424, 8.739004123587495e-10, 4.2883252289978924e-10, 4.2873929445891394e-10, 4.4885709905794447e-10, 1.0289283166599665e-09, 1.011895155518359e-09, 4.69360040652473e-10, 0.999999992515209, 7.921240039584528e-10, 8.358525088762332e-10, 5.831508493005597e-10, 5.83150849301391e-10
SAMEA5818808, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000425, 8.738996304925663e-10, 4.288322723573021e-10, 4.287390468308342e-10, 4.4885683687810097e-10, 1.0289272632472099e-09, 1.0118941268948451e-09, 4.69359770997978e-10, 0.999999992515215, 7.921233254670982e-10, 8.358518018735236e-10, 5.831504365735258e-10, 5.831504365743551e-10
SAMEA5818803, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000426, 8.738996304918681e-10, 4.2883227235715407e-10, 4.287390468306892e-10, 4.4885683687794644e-10, 1.0289272632461323e-09, 1.0118941268937992e-09, 4.693597709978207e-10, 0.9999999925152151, 7.921233254665189e-10, 8.358518018729246e-10, 5.831504365732316e-10, 5.83150436574063e-10
SAMEA5818826, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000427, 8.739004116179872e-10, 4.28832522707265e-10, 4.2873929426968924e-10, 4.488570988565518e-10, 1.0289283155924744e-09, 1.0118951544797514e-09, 4.693600404469195e-10, 0.9999999925152089, 7.921240033292906e-10, 8.358525082247033e-10, 5.831508489522759e-10, 5.831508489531064e-10
SAMEA5818829, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.9999999999999999, 0.0, 0.0, 0.0, 0.0
NODE_0000428, 8.747268570400984e-10, 4.2915985905961004e-10, 4.2906467143561407e-10, 4.491997048891752e-10, 1.029969288989145e-09, 1.0129152788345595e-09, 4.697152822676766e-10, 0.9999999925084889, 7.928568863674374e-10, 8.36620987268012e-10, 5.836411024082024e-10, 5.836411024090592e-10
NODE_0000429, 8.738996304901893e-10, 4.288322723563442e-10, 4.287390468298788e-10, 4.4885683687712707e-10, 1.028927263243726e-09, 1.0118941268915112e-09, 4.693597709969205e-10, 0.999999992515215, 7.921233254649713e-10, 8.358518018713027e-10, 5.831504365721689e-10, 5.831504365729984e-10
SAMEA5818828, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000430, 8.730731840353761e-10, 4.2850493513267903e-10, 4.284136687819653e-10, 4.485142299708647e-10, 1.0278862885368826e-09, 1.0108740013053167e-09, 4.690045281873764e-10, 0.999999992521935, 7.913904413846058e-10, 8.350833217158462e-10, 5.826601821986403e-10, 5.826601821994451e-10
SAMEA5818818, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
SAMEA5818822, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000431, 8.738996304901893e-10, 4.288322723563442e-10, 4.287390468298788e-10, 4.4885683687712707e-10, 1.028927263243726e-09, 1.0118941268915112e-09, 4.693597709969205e-10, 0.999999992515215, 7.921233254649713e-10, 8.358518018713027e-10, 5.831504365721689e-10, 5.831504365729984e-10
SAMEA5818821, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
NODE_0000432, 8.730731840353761e-10, 4.2850493513267903e-10, 4.284136687819653e-10, 4.485142299708647e-10, 1.0278862885368826e-09, 1.0108740013053167e-09, 4.690045281873764e-10, 0.999999992521935, 7.913904413846058e-10, 8.350833217158462e-10, 5.826601821986403e-10, 5.826601821994451e-10
SAMEA5818825, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
SAMEA5818830, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0
