sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	library_layout	tstv	cds_sites	ns_sites	ss_sites	ns_ss_ratio	other_var	other_var_ratio	homo_het_sites	homo_sites	het_sites	het_ratio	external_branch_length	population_color	population	geometry	root_rtt_dist	population_rtt_dist	node_type	branch_length	branch_support	branch_support_conf_char	branch_support_conf_category	timetree_date	timetree_CI_height	timetree_CI_date	mugration_country	mugration_province	mugration_continent	mugration_host_order	mugration_population	mugration_country_confidence	mugration_country_lat_confidence	mugration_country_lon_confidence	mugration_province_confidence	mugration_province_lat_confidence	mugration_province_lon_confidence	mugration_continent_confidence	mugration_host_order_confidence	mugration_population_confidence	mugration_country_lat	mugration_country_lon	mugration_province_lat	mugration_province_lon	branch_length_sub	branch_length_time	rate_sub	rate_sub_year	date_lower	date_upper	divtree_coord_x	divtree_coord_y	rtt_dist	timetree_coord_x	timetree_coord_y	timetree_date_calendar	timetree_CI_lower_err	timetree_CI_upper_err	country_date_strain	province_date_strain	root_geo_dist	population_geo_dist
GCA_015158895.1_ASM1515889v1_genomic	S20080150	2008.0	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021964	KEEP: Assembly Modern	2.0	Asia	2008.0	13.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA	1.985	174.0	92.0	41.0	2.2439	2.0	0.0487805	210.0	174.0	36.0	0.171429	2.3500000000000002e-08	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.372640000000002e-05	3.1686e-06	terminal	2.35e-08	0.0		LOW	-13	NA	NA	China	Tibet	Asia	Rodentia	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.099753317	43.6379	5.385227061797199e-10	0.002285933030691211	2008.0	2008.0	6.372640000000002e-05	352.0	6.372640000000002e-05	5533.012659999999	352.0	2008.0	0.0	0.0	China (2008.0) S20080150	China (2008.0) S20080150	823.02714885	0.0
GCA_015158935.1_ASM1515893v1_genomic	S20080149	2008.0	-13	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN13021963	KEEP: Assembly Modern	2.0	Asia	2008.0	13.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA	2.095	177.0	90.0	41.0	2.19512	7.0	0.170732	218.0	177.0	41.0	0.188073	2.3469999999999998e-07	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.367940000000003e-05	3.1216000000000007e-06	terminal	2.347e-07	0.0		LOW	-13	NA	NA	China	Tibet	Asia	Rodentia	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.9962597234	30.8231	7.614419055837991e-09	0.032321853525440335	2008.0	2008.0	6.367940000000003e-05	348.0	6.367940000000003e-05	5533.0126	348.0	2008.0	0.0	0.0	China (2008.0) S20080149	China (2008.0) S20080149	823.02714885	0.0
GCA_015158905.1_ASM1515890v1_genomic	S20050130	2005.0	-16	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021962	KEEP: Assembly Modern	2.0	Asia	2005.0	16.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA	1.651	185.0	103.0	40.0	2.575	1.0	0.025	221.0	185.0	36.0	0.162896	2.3469999999999998e-07	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.492340000000003e-05	4.3655999999999985e-06	terminal	2.347e-07	0.0		LOW	-16	NA	NA	China	Tibet	Asia	Human	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.9962597234	12.4814	1.8803980322720206e-08	0.07981954936144983	2005.0	2005.0	6.492340000000003e-05	369.0	6.492340000000003e-05	5530.01238	369.0	2005.0	0.0	0.0	China (2005.0) S20050130	China (2005.0) S20050130	823.02714885	0.0
GCA_015158945.1_ASM1515894v1_genomic	S20070126	2007.0	-14	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021961	KEEP: Assembly Modern	2.0	Asia	2007.0	14.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA	2.172	181.0	95.0	41.0	2.31707	10.0	0.243902	221.0	181.0	40.0	0.180995	0.0	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.424280000000003e-05	3.685e-06	terminal	0.0	0.0		LOW	-14	NA	NA	China	Tibet	Asia	Rodentia	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.0	12.7526	0.0	0.0	2007.0	2007.0	6.424280000000003e-05	371.0	6.424280000000003e-05	5532.01241	371.0	2007.0	0.0	0.0	China (2007.0) S20070126	China (2007.0) S20070126	823.02714885	0.0
GCA_015158955.1_ASM1515895v1_genomic	S20010125	2001.0	-20	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021960	KEEP: Assembly Modern	2.0	Asia	2001.0	20.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA	1.849	186.0	100.0	42.0	2.38095	10.0	0.238095	226.0	186.0	40.0	0.176991	4.6939999999999995e-07	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.513460000000002e-05	4.5768e-06	terminal	4.694e-07	0.0		LOW	-20	NA	NA	China	Tibet	Asia	Human	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	1.9925194468	12.8574	3.650815872571437e-08	0.15497063533840436	2001.0	2001.0	6.513460000000002e-05	368.0	6.513460000000002e-05	5526.01242	368.0	2001.0	0.0	0.0	China (2001.0) S20010125	China (2001.0) S20010125	823.02714885	0.0
GCA_015158995.1_ASM1515899v1_genomic	S19980124	1998.0	-23	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021959	KEEP: Assembly Modern	2.0	Asia	1998.0	23.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA	2.015	174.0	98.0	40.0	2.45	0.0	0.0	216.0	174.0	42.0	0.194444	2.3500000000000002e-08	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.478270000000004e-05	4.224899999999998e-06	terminal	2.35e-08	0.0		LOW	-23	NA	NA	China	Tibet	Asia	Human	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.099753317	2.0	1.175e-08	0.0498766585	1998.0	1998.0	6.478270000000004e-05	379.0	6.478270000000004e-05	5523.01241	379.0	1998.0	0.0	0.0	China (1998.0) S19980124	China (1998.0) S19980124	823.02714885	0.0
GCA_015159005.1_ASM1515900v1_genomic	S20050120	2005.0	-16	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021958	KEEP: Assembly Modern	2.0	Asia	2005.0	16.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA	1.954	171.0	93.0	40.0	2.325	2.0	0.05	201.0	171.0	30.0	0.149254	2.3500000000000002e-08	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.471220000000003e-05	4.1544e-06	terminal	2.35e-08	0.0		LOW	-16	NA	NA	China	Tibet	Asia	Rodentia	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.099753317	12.4814	1.882801608793885e-09	0.007992157690643677	2005.0	2005.0	6.471220000000003e-05	370.0	6.471220000000003e-05	5530.01238	370.0	2005.0	0.0	0.0	China (2005.0) S20050120	China (2005.0) S20050120	823.02714885	0.0
GCA_015159045.1_ASM1515904v1_genomic	S20050087	2005.0	-16	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT1	SAMN13021957	KEEP: Assembly Modern	2.0	Asia	2005.0	16.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA	1.6740000000000002	215.0	104.0	47.0	2.21277	11.0	0.234043	242.0	215.0	27.0	0.11157	1.8775999999999998e-06	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.532230000000003e-05	4.7645e-06	terminal	1.8776e-06	0.0		LOW	-16	NA	NA	China	Tibet	Asia	Rodentia	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	7.9700777872	236.997	7.922463153542028e-09	0.03362944588834458	2005.0	2005.0	6.532230000000002e-05	358.0	6.532230000000002e-05	5530.0123	358.0	2005.0	0.0	0.0	China (2005.0) S20050087	China (2005.0) S20050087	823.02714885	0.0
GCA_015159035.1_ASM1515903v1_genomic	S20050084	2005.0	-16	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021956	KEEP: Assembly Modern	2.0	Asia	2005.0	16.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA	1.941	175.0	95.0	41.0	2.31707	1.0	0.0243902	212.0	175.0	37.0	0.174528	0.0	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.424280000000003e-05	3.685e-06	terminal	0.0	0.0		LOW	-16	NA	NA	China	Tibet	Asia	Rodentia	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.0	9.0	0.0	0.0	2005.0	2005.0	6.424280000000003e-05	372.0	6.424280000000003e-05	5530.012390000001	372.0	2005.0	0.0	0.0	China (2005.0) S20050084	China (2005.0) S20050084	823.02714885	0.0
GCA_015159075.1_ASM1515907v1_genomic	S20010083	2001.0	-20	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021955	KEEP: Assembly Modern	2.0	Asia	2001.0	20.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA	1.938	172.0	91.0	41.0	2.21951	3.0	0.0731707	213.0	172.0	41.0	0.192488	2.3469999999999998e-07	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.419580000000002e-05	3.638e-06	terminal	2.347e-07	0.0		LOW	-20	NA	NA	China	Tibet	Asia	Rodentia	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.9962597234	18.3699	1.2776335200518238e-08	0.05423326873853423	2001.0	2001.0	6.419580000000003e-05	354.0	6.419580000000003e-05	5526.012559999999	354.0	2001.0	0.0	0.0	China (2001.0) S20010083	China (2001.0) S20010083	823.02714885	0.0
GCA_015159085.1_ASM1515908v1_genomic	S20020079	2002.0	-19	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021954	KEEP: Assembly Modern	2.0	Asia	2002.0	19.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA	2.045	182.0	93.0	41.0	2.2682900000000004	10.0	0.243902	213.0	182.0	31.0	0.14554	0.0	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.424280000000003e-05	3.685e-06	terminal	0.0	0.0		LOW	-19	NA	NA	China	Tibet	Asia	Human	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.0	6.0	0.0	0.0	2002.0	2002.0	6.424280000000003e-05	374.0	6.424280000000003e-05	5527.012390000001	374.0	2002.0	0.0	0.0	China (2002.0) S20020079	China (2002.0) S20020079	823.02714885	0.0
GCA_015159105.1_ASM1515910v1_genomic	S20030070	2003.0	-18	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021953	KEEP: Assembly Modern	2.0	Asia	2003.0	18.0	0.0	29.8556443	90.87498070000001	Non-Human	Illumina HiSeq	SOAPdenovo v. 2	Marmota himalayana	Rodentia	NA	1.882	176.0	92.0	41.0	2.2439	3.0	0.0731707	212.0	176.0	36.0	0.169811	2.3469999999999998e-07	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.419580000000002e-05	3.638e-06	terminal	2.347e-07	0.0		LOW	-18	NA	NA	China	Tibet	Asia	Rodentia	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.9962597234	20.3699	1.1521902414837578e-08	0.04890842485235568	2003.0	2003.0	6.419580000000003e-05	355.0	6.419580000000003e-05	5528.012559999999	355.0	2003.0	0.0	0.0	China (2003.0) S20030070	China (2003.0) S20030070	823.02714885	0.0
GCA_015159145.1_ASM1515914v1_genomic	S19910056	1991.0	-30	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021952	KEEP: Assembly Modern	2.0	Asia	1991.0	30.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA	2.09	184.0	95.0	42.0	2.2619	10.0	0.238095	224.0	184.0	40.0	0.178571	2.3500000000000002e-08	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.452450000000004e-05	3.966699999999999e-06	terminal	2.35e-08	0.0		LOW	-30	NA	NA	China	Tibet	Asia	Human	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.099753317	0.0	0.0	0.0	1991.0	1991.0	6.452450000000004e-05	377.0	6.452450000000004e-05	5516.01241	377.0	1991.0	0.0	0.0	China (1991.0) S19910056	China (1991.0) S19910056	823.02714885	0.0
GCA_015159135.1_ASM1515913v1_genomic	S19910050	1991.0	-30	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021951	KEEP: Assembly Modern	2.0	Asia	1991.0	30.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA	1.985	176.0	95.0	42.0	2.2619	2.0	0.047619	212.0	176.0	36.0	0.169811	2.3500000000000002e-08	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.452450000000004e-05	3.966699999999999e-06	terminal	2.35e-08	0.0		LOW	-30	NA	NA	China	Tibet	Asia	Human	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.099753317	0.0	0.0	0.0	1991.0	1991.0	6.452450000000004e-05	376.0	6.452450000000004e-05	5516.01241	376.0	1991.0	0.0	0.0	China (1991.0) S19910050	China (1991.0) S19910050	823.02714885	0.0
GCA_015159175.1_ASM1515917v1_genomic	S19980039	1998.0	-23	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021950	KEEP: Assembly Modern	2.0	Asia	1998.0	23.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA	1.971	180.0	98.0	41.0	2.3902400000000004	2.0	0.0487805	221.0	180.0	41.0	0.18552	2.3500000000000002e-08	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.475920000000004e-05	4.2013999999999984e-06	terminal	2.35e-08	0.0		LOW	-23	NA	NA	China	Tibet	Asia	Human	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	0.099753317	2.0	1.175e-08	0.0498766585	1998.0	1998.0	6.475920000000004e-05	378.0	6.475920000000004e-05	5523.01241	378.0	1998.0	0.0	0.0	China (1998.0) S19980039	China (1998.0) S19980039	823.02714885	0.0
GCA_015159195.1_ASM1515919v1_genomic	S19960038	1998.0	-23	China	Tibet	35.000074	104.999927	29.8556443	90.87498070000001	Antiqua	2.ANT	2.ANT2	SAMN13021949	KEEP: Assembly Modern	2.0	Asia	1998.0	23.0	0.0	29.8556443	90.87498070000001	Human	Illumina HiSeq	SOAPdenovo v. 2	Homo sapiens	Human	NA	1.872	192.0	104.0	41.0	2.5365900000000003	1.0	0.0243902	216.0	192.0	24.0	0.111111	4.6939999999999995e-07	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.464170000000003e-05	4.0839e-06	terminal	4.694e-07	0.0		LOW	-23	NA	NA	China	Tibet	Asia	Human	2.ANT	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	29.8556443	90.87498070000001	1.9925194468	31.7648	1.4777363622626304e-08	0.06272727820732384	1998.0	1998.0	6.464170000000002e-05	365.0	6.464170000000002e-05	5523.01245	365.0	1998.0	0.0	0.0	China (1998.0) S19960038	China (1998.0) S19960038	823.02714885	0.0
GCA_015159615.1_ASM1515961v1_genomic	14D	1970.0	-51	Russia	Ingushetia	64.6863136	97.7453061	43.1655309	44.979682000000004	Medievalis	2.MED	2.MED1	SAMN16431992	KEEP: Assembly Modern	2.0	Europe	1970.0	51.0	0.0	43.1655309	44.979682000000004	Non-Human	NA	NA	Spermophilus pygmaeus	Rodentia	NA	2.0	244.0	128.0	53.0	2.41509	9.0	0.169811	267.0	244.0	23.0	0.0861423	1.6429e-06	#c5e88a	2.MED	POINT (44.979682 43.1655309)	7.445210000000002e-05	1.0843199999999996e-05	terminal	1.6429e-06	0.0		LOW	-51	NA	NA	Russia	Ingushetia	Europe	Rodentia	2.MED	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	64.6863136	97.7453061	43.1655309	44.979682000000004	6.9738180638	89.6779	1.832000972368889e-08	0.07776518031532853	1970.0	1970.0	7.445210000000003e-05	431.0	7.445210000000003e-05	5495.012100000001	431.0	1970.0	0.0	0.0	Russia (1970.0) 14D	Russia (1970.0) 14D	3257.92765865	3336.85563555
GCA_015274745.1_ASM1527474v1_genomic	KM2074	2019.0	-2	Kyrgyzstan	NA	41.5089324	74.724091	NA	NA	Antiqua	0.ANT	0.ANT5	SAMN14091023	KEEP: Assembly Modern No Province	0.0	Asia	2019.0	2.0	0.0	41.5089324	74.724091	Non-Human	IonTorrent	Newbler v. 2.6	Marmota baibacina	Rodentia	NA	1.843	178.0	90.0	42.0	2.14286	8.0	0.190476	197.0	178.0	19.0	0.0964467	2.3500000000000002e-08	#238af5	0.ANT	POINT (74.724091 41.5089324)	5.8210699999999995e-05	1.59945e-05	terminal	2.35e-08	0.0		LOW	-2	NA	NA	Kyrgyzstan	Kyrgyzstan	Asia	Rodentia	0.ANT	1.0	1.0	1.0	0.6	0.595917982373861	0.595917982373861	1.0	1.0	1.0	41.5089324	74.724091	41.5089324	74.724091	0.099753317	23.7431	9.897612358959025e-10	0.004201360268878116	2019.0	2019.0	5.82107e-05	164.0	5.82107e-05	5544.01238	164.0	2019.0	0.0	0.0	Kyrgyzstan (2019.0) KM2074	Kyrgyzstan (2019.0) KM2074	1962.73083716	2725.3981062
GCA_015274715.1_ASM1527471v1_genomic	KM2080	2019.0	-2	Kyrgyzstan	NA	41.5089324	74.724091	NA	NA	Antiqua	0.ANT	0.ANT5	SAMN14090740	KEEP: Assembly Modern No Province	0.0	Asia	2019.0	2.0	0.0	41.5089324	74.724091	Non-Human	IonTorrent	Newbler v. 2.6	Marmota baibacina	Rodentia	NA	1.649	176.0	88.0	45.0	1.95556	7.0	0.155556	210.0	176.0	34.0	0.161905	4.6939999999999995e-07	#238af5	0.ANT	POINT (74.724091 41.5089324)	5.86566e-05	1.64404e-05	terminal	4.694e-07	0.0		LOW	-2	NA	NA	Kyrgyzstan	Kyrgyzstan	Asia	Rodentia	0.ANT	1.0	1.0	1.0	0.6	0.595917982373861	0.595917982373861	1.0	1.0	1.0	41.5089324	74.724091	41.5089324	74.724091	1.9925194468	23.7431	1.9769954218278153e-08	0.08391993660473991	2019.0	2019.0	5.8656600000000004e-05	163.0	5.8656600000000004e-05	5544.01238	163.0	2019.0	0.0	0.0	Kyrgyzstan (2019.0) KM2080	Kyrgyzstan (2019.0) KM2080	1962.73083716	2725.3981062
GCA_015274685.1_ASM1527468v1_genomic	KM2071	2019.0	-2	Kyrgyzstan	NA	41.5089324	74.724091	NA	NA	Antiqua	0.ANT	0.ANT5	SAMN14090728	KEEP: Assembly Modern No Province	0.0	Asia	2019.0	2.0	0.0	41.5089324	74.724091	Non-Human	IonTorrent	Newbler v. 2.6	flea	Siphonaptera	NA	1.736	171.0	89.0	39.0	2.28205	7.0	0.17948699999999998	201.0	171.0	30.0	0.149254	2.3500000000000002e-08	#238af5	0.ANT	POINT (74.724091 41.5089324)	5.81872e-05	1.5971e-05	terminal	2.35e-08	0.0		LOW	-2	NA	NA	Kyrgyzstan	Kyrgyzstan	Asia	Siphonaptera	0.ANT	1.0	1.0	1.0	0.71	0.7073196449660212	0.7073196449660212	1.0	1.0	1.0	41.5089324	74.724091	41.5089324	74.724091	0.099753317	29.8916	7.86174042205837e-10	0.0033371688701842655	2019.0	2019.0	5.8187200000000004e-05	162.0	5.8187200000000004e-05	5544.0124000000005	162.0	2019.0	0.0	0.0	Kyrgyzstan (2019.0) KM2071	Kyrgyzstan (2019.0) KM2071	1962.73083716	2725.3981062
GCA_014734395.1_ASM1473439v1_genomic	S16	2018.0	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN16205174	KEEP: Assembly Modern	2.0	Asia	2018.0	3.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Nosopsyllus laeviceps	Siphonaptera	PAIRED	1.842	200.0	110.0	46.0	2.3913	1.0	0.0217391	235.0	200.0	35.0	0.148936	2.3500000000000002e-08	#c5e88a	2.MED	POINT (114.3251664 43.2443242)	6.884050000000005e-05	5.231599999999998e-06	terminal	2.35e-08	0.0		LOW	-3	NA	NA	China	Inner Mongolia	Asia	Siphonaptera	2.MED	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	43.2443242	114.32516640000001	0.099753317	10.3037	2.280734105224337e-09	0.00968131030600658	2018.0	2018.0	6.884050000000005e-05	400.0	6.884050000000005e-05	5543.0125	400.0	2018.0	0.0	0.0	China (2018.0) S16	China (2018.0) S16	823.02714885	0.0
GCA_014734355.1_ASM1473435v1_genomic	S15	2018.0	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN16205173	KEEP: Assembly Modern	2.0	Asia	2018.0	3.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Xenopsylla conformis	Siphonaptera	PAIRED	1.895	204.0	113.0	47.0	2.40426	1.0	0.0212766	233.0	204.0	29.0	0.124464	0.0	#c5e88a	2.MED	POINT (114.3251664 43.2443242)	6.886400000000005e-05	5.255099999999998e-06	terminal	0.0	0.0		LOW	-3	NA	NA	China	Inner Mongolia	Asia	Siphonaptera	2.MED	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	43.2443242	114.32516640000001	0.0	1.86567	0.0	0.0	2018.0	2018.0	6.886400000000005e-05	401.0	6.886400000000005e-05	5543.01247	401.0	2018.0	0.0	0.0	China (2018.0) S15	China (2018.0) S15	823.02714885	0.0
GCA_014734405.1_ASM1473440v1_genomic	S14	2018.0	-3	China	Inner Mongolia	35.000074	104.999927	43.2443242	114.32516640000001	Medievalis	2.MED	2.MED3	SAMN16205172	KEEP: Assembly Modern	2.0	Asia	2018.0	3.0	0.0	43.2443242	114.32516640000001	Non-Human	Illumina NovaSeq	SPAdes v. 3.12.0	Meriones unguiculatus	Rodentia	PAIRED	1.895	204.0	114.0	47.0	2.42553	1.0	0.0212766	239.0	204.0	35.0	0.14644400000000002	0.0	#c5e88a	2.MED	POINT (114.3251664 43.2443242)	6.886400000000005e-05	5.255099999999998e-06	terminal	0.0	0.0		LOW	-3	NA	NA	China	Inner Mongolia	Asia	Rodentia	2.MED	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	1.0	35.000074	104.999927	43.2443242	114.32516640000001	0.0	1.86567	0.0	0.0	2018.0	2018.0	6.886400000000005e-05	402.0	6.886400000000005e-05	5543.01247	402.0	2018.0	0.0	0.0	China (2018.0) S14	China (2018.0) S14	823.02714885	0.0
GCA_013421535.1_ASM1342153v1_genomic	P_14709	1988.0	-33	Vietnam	Ho Chi Minh City	13.2904027	108.42651129999999	10.7715512	106.6983801	Orientalis	1.ORI	1.ORI2	SAMN14943533	KEEP: Assembly Modern	1.0	Asia	1988.0	33.0	0.0	10.7715512	106.6983801	NA	IonTorrent	Newbler v. 2.6	missing	NA	NA	1.76	63.0	30.0	20.0	1.5	2.0	0.1	76.0	63.0	13.0	0.171053	2.8164e-06	#ff0000	1.ORI	POINT (106.6983801 10.7715512)	7.204279999999999e-05	6.4075e-06	terminal	2.8164e-06	0.0		LOW	-33	NA	NA	Vietnam	Ho Chi Minh City	Asia	Rodentia	1.ORI	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.58	1.0	13.2904027	108.42651129999999	10.7715512	106.6983801	11.9551166808	174.932	1.6099970274163676e-08	0.06834150801911601	1988.0	1988.0	7.204279999999999e-05	280.0	7.204279999999999e-05	5513.012500000001	280.0	1988.0	0.0	0.0	Vietnam (1988.0) P_14709	Vietnam (1988.0) P_14709	2758.92112091	2438.43888858
GCA_013421465.1_ASM1342146v1_genomic	Saigon_Nhatraung_62_3	1962.0	-59	Vietnam	Khánh Hoà Province	13.2904027	108.42651129999999	12.196080300000002	108.9950386	Orientalis	1.ORI	1.ORI2	SAMN14943509	KEEP: Assembly Modern	1.0	Asia	1962.0	59.0	0.0	12.196080300000002	108.9950386	NA	IonTorrent	Newbler v. 2.6	missing	NA	NA	2.24	74.0	38.0	19.0	2.0	3.0	0.157895	92.0	74.0	18.0	0.195652	4.2247e-06	#ff0000	1.ORI	POINT (108.9950386 12.1960803)	7.342759999999999e-05	7.7923e-06	terminal	4.2247e-06	0.0		LOW	-59	NA	NA	Vietnam	Khánh Hoà Province	Asia	Rodentia	1.ORI	1.0	1.0	1.0	1.0	1.0	1.0	1.0	0.67	1.0	13.2904027	108.42651129999999	12.196080300000002	108.9950386	17.9330995034	183.181	2.306298142274581e-08	0.09789825092886272	1962.0	1962.0	7.342759999999999e-05	278.0	7.342759999999999e-05	5487.0128	278.0	1962.0	0.0	0.0	Vietnam (1962.0) Saigon_Nhatraung_62_3	Vietnam (1962.0) Saigon_Nhatraung_62_3	2758.92112091	2438.43888858
