sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	library_layout	tstv	cds_sites	ns_sites	ss_sites	ns_ss_ratio	other_var	other_var_ratio	homo_het_sites	homo_sites	het_sites	het_ratio	external_branch_length	population_color	population	geometry	root_rtt_dist	population_rtt_dist
GCA_000323685.1_ASM32368v1_genomic	970754	1997.0	-24	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403018	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1997.0	24.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Ovis aries	Artiodactyla	?	1.8330000000000002	81.0	45.0	17.0	2.6470599999999997	0.0	0.0	81.0	81.0	0.0	0.0	7.041e-07	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.25846e-05	3.8262e-06
GCA_000323665.1_ASM32366v1_genomic	945	1994.0	-27	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403017	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1994.0	27.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Human flea	Siphonaptera	?	1.922	219.0	128.0	55.0	2.32727	0.0	0.0	219.0	219.0	0.0	0.0	4.4594e-06	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.90551e-05	1.68389e-05
GCA_000323645.1_ASM32364v1_genomic	91	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403016	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Oropsylla silantiewi	Siphonaptera	?	1.815	167.0	94.0	39.0	2.41026	0.0	0.0	167.0	167.0	0.0	0.0	7.041e-07	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	6.642530000000002e-05	2.8164e-06
GCA_000323625.1_ASM32362v1_genomic	9	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Qinghaica	0.PE	0.PE10	SAMN02403015	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	?	1.742	314.0	180.0	70.0	2.57143	0.0	0.0	314.0	314.0	0.0	0.0	4.694e-07	#5148fc	0.PE	POINT (95.95211573241954 35.40709525)	5.07124e-05	4.84828e-05
GCA_000323605.1_ASM32360v1_genomic	780441	1978.0	-43	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403014	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1978.0	43.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	?	1.7930000000000001	76.0	46.0	18.0	2.55556	0.0	0.0	76.0	76.0	0.0	0.0	2.1123e-06	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.091769999999998e-05	2.1593000000000002e-06
GCA_000323585.1_ASM32358v1_genomic	735	1965.0	-56	Russia	St. Petersberg	64.6863136	97.7453061	59.938732	30.316229	Antiqua	2.ANT	2.ANT3	SAMN02403013	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Europe	1965.0	56.0	0.0	59.938732	30.316229	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rattus norvegicus	Rodentia	?	1.676	173.0	97.0	39.0	2.48718	0.0	0.0	173.0	173.0	0.0	0.0	1.8776e-06	#97fca7	2.ANT	POINT (30.316229 59.938732)	6.76223e-05	7.0645e-06
GCA_000323565.1_ASM32356v1_genomic	7338	1973.0	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403012	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	2	Asia	1973.0	48.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	?	1.905	170.0	101.0	36.0	2.80556	0.0	0.0	170.0	170.0	0.0	0.0	9.388e-07	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	6.738650000000002e-05	3.7776e-06
GCA_000323545.1_ASM32354v1_genomic	710317	1971.0	-50	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403011	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1971.0	50.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	?	2.13	68.0	40.0	14.0	2.8571400000000002	0.0	0.0	68.0	68.0	0.0	0.0	2.35e-08	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.0988699999999974e-05	2.2302999999999996e-06
GCA_000323525.1_ASM32352v1_genomic	71021	1989.0	-32	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403010	KEEP: Assembly Modern Cui 2013 Keller 2019	3	Asia	1989.0	32.0	0.0	38.0000001	101.9999999	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Oropsylla silantiewi	Siphonaptera	?	2.044	129.0	68.0	36.0	1.8888900000000002	0.0	0.0	129.0	129.0	0.0	0.0	7.041e-07	#3ae8d7	3.ANT	POINT (101.9999999 38.0000001)	5.8187100000000004e-05	3.7552e-06
GCA_000323505.1_ASM32350v1_genomic	7	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	3.ANT	3.ANT1	SAMN02403009	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	3	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	?	2.31	133.0	74.0	33.0	2.24242	0.0	0.0	133.0	133.0	0.0	0.0	2.8164e-06	#3ae8d7	3.ANT	POINT (95.95211573241954 35.40709525)	5.7483000000000005e-05	3.0511e-06
GCA_000323485.1_ASM32348v1_genomic	620024	1962.0	-59	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	0.PE	0.PE7	SAMN02403008	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0	Asia	1962.0	59.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	?	1.7519999999999998	562.0	316.0	123.0	2.56911	0.0	0.0	564.0	562.0	2.0	0.0035461	1.4432e-06	#5148fc	0.PE	POINT (95.95211573241954 35.40709525)	4.0624400000000004e-05	3.83948e-05
GCA_000323465.1_ASM32346v1_genomic	5761	1956.0	-65	Russia	St. Petersberg	64.6863136	97.7453061	59.938732	30.316229	Antiqua	2.ANT	2.ANT3	SAMN02403007	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Europe	1956.0	65.0	0.0	59.938732	30.316229	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rattus norvegicus	Rodentia	?	1.6669999999999998	167.0	92.0	37.0	2.4864900000000003	0.0	0.0	167.0	167.0	0.0	0.0	1.4082e-06	#97fca7	2.ANT	POINT (30.316229 59.938732)	6.71529e-05	6.595100000000001e-06
GCA_000323445.1_ASM32344v1_genomic	5	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403006	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	?	1.893	76.0	43.0	17.0	2.52941	0.0	0.0	76.0	76.0	0.0	0.0	4.694e-07	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.188049999999998e-05	3.1221e-06
GCA_000323425.1_ASM32342v1_genomic	42095	2001.0	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403005	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	2001.0	20.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	?	1.6880000000000002	238.0	135.0	60.0	2.25	0.0	0.0	238.0	238.0	0.0	0.0	1.4082e-06	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	6.041919999999999e-05	1.8203000000000002e-05
GCA_000323405.1_ASM32340v1_genomic	42091	1999.0	-22	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403004	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1999.0	22.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	?	2.273	136.0	78.0	33.0	2.36364	0.0	0.0	136.0	136.0	0.0	0.0	2.739e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.63307e-05	1.41145e-05
GCA_000323385.1_ASM32338v1_genomic	42082	1995.0	-26	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403003	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1995.0	26.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	?	1.857	126.0	73.0	30.0	2.4333299999999998	0.0	0.0	126.0	126.0	0.0	0.0	2.1123e-06	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.7717800000000005e-05	1.55016e-05
GCA_000323365.1_ASM32336v1_genomic	42013	1971.0	-50	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403002	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1971.0	50.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	?	2.0	217.0	123.0	53.0	2.32075	0.0	0.0	217.0	217.0	0.0	0.0	4.694e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4693999999999975e-05	1.2477800000000006e-05
GCA_000323345.1_ASM32334v1_genomic	351001	1996.0	-25	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN02403001	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1996.0	25.0	0.0	29.8556443	90.8749807	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	?	1.912	154.0	86.0	35.0	2.4571400000000003	0.0	0.0	154.0	154.0	0.0	0.0	2.347e-07	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.389060000000001e-05	3.3328e-06
GCA_000323325.1_ASM32332v1_genomic	34202	1990.0	-31	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN02403000	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1990.0	31.0	0.0	29.8556443	90.8749807	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	?	1.7380000000000002	156.0	87.0	39.0	2.23077	0.0	0.0	156.0	156.0	0.0	0.0	7.041e-07	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.459470000000002e-05	4.0369e-06
GCA_000323305.1_ASM32330v1_genomic	34008	1968.0	-53	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN02402999	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1968.0	53.0	0.0	29.8556443	90.8749807	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	?	1.825	151.0	82.0	37.0	2.21622	0.0	0.0	151.0	151.0	0.0	0.0	1.1735e-06	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.391410000000002e-05	3.3563000000000004e-06
GCA_000323285.1_ASM32328v1_genomic	30017	1976.0	-45	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	1.IN	1.IN2	SAMN02402998	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1976.0	45.0	0.0	29.8556443	90.8749807	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	?	2.0	71.0	41.0	17.0	2.4117599999999997	0.0	0.0	71.0	71.0	0.0	0.0	2.347e-07	#ff4824	1.IN	POINT (90.87498069999999 29.8556443)	6.0894199999999984e-05	2.1358e-06
GCA_000323245.1_ASM32324v1_genomic	2654	2006.0	-15	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402997	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	2006.0	15.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rhombomys opimus	Rodentia	?	1.8659999999999999	181.0	99.0	42.0	2.3571400000000002	0.0	0.0	181.0	181.0	0.0	0.0	1.1735e-06	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	7.275990000000003e-05	9.151000000000001e-06
GCA_000323225.1_ASM32322v1_genomic	2506	2005.0	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402996	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	2005.0	16.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rhombomys opimus	Rodentia	?	1.84	202.0	113.0	46.0	2.4565200000000003	0.0	0.0	202.0	202.0	0.0	0.0	2.35e-08	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	7.163340000000004e-05	8.024500000000003e-06
GCA_000323205.1_ASM32320v1_genomic	2504	2005.0	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402995	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	2005.0	16.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rhombomys opimus	Rodentia	?	1.7790000000000001	201.0	113.0	46.0	2.4565200000000003	0.0	0.0	201.0	201.0	0.0	0.0	9.388e-07	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	7.254870000000003e-05	8.939800000000002e-06
GCA_000320465.1_ASM32046v1_genomic	2330	2003.0	-18	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT2	SAMN02402994	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0	Asia	2003.0	18.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota baibacina	Rodentia	?	2.1430000000000002	125.0	72.0	32.0	2.25	0.0	0.0	125.0	125.0	0.0	0.0	2.35e-08	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.35167e-05	1.1300500000000001e-05
GCA_000320445.1_ASM32044v1_genomic	2	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	2.ANT	2.ANT2	SAMN02402993	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	?	1.817	157.0	88.0	35.0	2.5142900000000004	0.0	0.0	157.0	157.0	0.0	0.0	2.1123e-06	#97fca7	2.ANT	POINT (95.95211573241954 35.40709525)	6.4313e-05	3.7552e-06
GCA_000323185.1_ASM32318v1_genomic	164	1985.0	-36	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02402992	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1985.0	36.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Oropsylla silantiewi	Siphonaptera	?	1.791	229.0	135.0	57.0	2.36842	0.0	0.0	229.0	229.0	0.0	0.0	4.694e-07	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.9480399999999994e-05	1.72642e-05
GCA_000320425.1_ASM32042v1_genomic	12	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Qinghaica	0.PE	0.PE10	SAMN02402991	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	?	1.7690000000000001	311.0	180.0	68.0	2.6470599999999997	0.0	0.0	311.0	311.0	0.0	0.0	4.694e-07	#5148fc	0.PE	POINT (95.95211573241954 35.40709525)	5.07124e-05	4.84828e-05
GCA_000275685.1_ASM27568v1_genomic	2501	2005.0	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402990	KEEP: Assembly Modern	2	Asia	2005.0	16.0	0.0	42.4804953	85.4633464	Non-Human	Illumina HiSeq	SOAPdenovo v. 1.06	Rhombomys opimus	Rodentia	?	1.756	213.0	114.0	52.0	2.19231	0.0	0.0	244.0	213.0	31.0	0.127049	2.347e-07	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	7.184690000000004e-05	8.238e-06
GCA_000269485.1_ASM26948v1_genomic	PY-103	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141505	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	southern opossum	Marsupialia	?	2.161	88.0	35.0	21.0	1.66667	0.0	0.0	88.0	88.0	0.0	0.0	7.041e-07	#ff0000	1.ORI	POINT (-78.5 -8)	7.186300000000003e-05	6.227699999999999e-06
GCA_000269225.1_ASM26922v1_genomic	PY-102	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141504	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	southern opossum	Marsupialia	?	3.1180000000000003	132.0	38.0	23.0	1.6521700000000001	2.0	0.0869565	133.0	132.0	1.0	0.0075188	4.448e-07	#ff0000	1.ORI	POINT (-78.5 -8)	7.095400000000001e-05	5.3187e-06
GCA_000269205.1_ASM26920v1_genomic	PY-100	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141502	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	?	1.703	92.0	38.0	23.0	1.6521700000000001	1.0	0.043478300000000004	92.0	92.0	0.0	0.0	1.3909e-06	#ff0000	1.ORI	POINT (-78.5 -8)	7.188930000000002e-05	6.254e-06
GCA_000269425.1_ASM26942v1_genomic	PY-94	2010.0	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141497	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-6.25	-78.833333	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	?	1.96	65.0	34.0	17.0	2.0	2.0	0.117647	65.0	65.0	0.0	0.0	2.457e-07	#ff0000	1.ORI	POINT (-78.833333 -6.25)	7.101270000000004e-05	5.3773999999999995e-06
GCA_000269125.1_ASM26912v1_genomic	PY-93	2010.0	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141496	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-6.25	-78.833333	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	?	1.8519999999999999	67.0	34.0	18.0	1.8888900000000002	0.0	0.0	67.0	67.0	0.0	0.0	9.388e-07	#ff0000	1.ORI	POINT (-78.833333 -6.25)	7.145610000000004e-05	5.8207999999999985e-06
GCA_000269085.1_ASM26908v1_genomic	PY-91	2010.0	-11	Peru	Cajamarca	-6.8699697	-75.0458515	-6.25	-78.833333	Orientalis	1.ORI	1.ORI1	SAMN02141494	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-6.25	-78.833333	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	?	1.514	84.0	40.0	25.0	1.6	0.0	0.0	86.0	84.0	2.0	0.0232558	8.801e-07	#ff0000	1.ORI	POINT (-78.833333 -6.25)	7.166000000000003e-05	6.024699999999998e-06
GCA_000269045.1_ASM26904v1_genomic	PY-89	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141492	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	?	1.8	95.0	38.0	22.0	1.72727	0.0	0.0	95.0	95.0	0.0	0.0	1.6429e-06	#ff0000	1.ORI	POINT (-78.5 -8)	7.183150000000002e-05	6.196199999999999e-06
GCA_000269025.1_ASM26902v1_genomic	PY-76	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141490	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	cotton rat	Rodentia	?	1.735	101.0	27.0	16.0	1.6875	0.0	0.0	103.0	101.0	2.0	0.0194175	1.4082e-06	#ff0000	1.ORI	POINT (-78.5 -8)	7.08692e-05	5.233900000000001e-06
GCA_000268985.1_ASM26898v1_genomic	PY-71	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141488	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	black rat	Rodentia	?	1.821	72.0	29.0	10.0	2.9	0.0	0.0	74.0	72.0	2.0	0.027027	1.1735e-06	#ff0000	1.ORI	POINT (-78.5 -8)	7.063450000000001e-05	4.9992e-06
GCA_000268945.1_ASM26894v1_genomic	PY-64	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141485	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	?	1.7890000000000001	82.0	37.0	21.0	1.7619	1.0	0.047619	83.0	82.0	1.0	0.012048200000000002	4.694e-07	#ff0000	1.ORI	POINT (-78.5 -8)	7.148400000000004e-05	5.848699999999998e-06
GCA_000268925.1_ASM26892v1_genomic	PY-63	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141484	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	?	1.594	96.0	47.0	25.0	1.88	2.0	0.08	96.0	96.0	0.0	0.0	2.347e-06	#ff0000	1.ORI	POINT (-78.5 -8)	7.307550000000004e-05	7.440199999999999e-06
GCA_000268905.1_ASM26890v1_genomic	PY-60	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141482	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	?	2.1719999999999997	87.0	32.0	21.0	1.52381	0.0	0.0	89.0	87.0	2.0	0.022471900000000003	7.041e-07	#ff0000	1.ORI	POINT (-78.5 -8)	7.171870000000004e-05	6.0833999999999975e-06
GCA_000268845.1_ASM26884v1_genomic	PY-56	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141479	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	?	2.407	81.0	32.0	16.0	2.0	0.0	0.0	81.0	81.0	0.0	0.0	2.35e-08	#ff0000	1.ORI	POINT (-78.5 -8)	7.053270000000002e-05	4.897399999999999e-06
GCA_000268825.1_ASM26882v1_genomic	PY-55	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141478	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	?	2.281	92.0	38.0	20.0	1.9	2.0	0.1	94.0	92.0	2.0	0.0212766	9.388e-07	#ff0000	1.ORI	POINT (-78.5 -8)	7.153730000000001e-05	5.9019999999999996e-06
GCA_000268805.1_ASM26880v1_genomic	PY-54	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141477	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	?	1.75	68.0	35.0	20.0	1.75	1.0	0.05	68.0	68.0	0.0	0.0	2.35e-08	#ff0000	1.ORI	POINT (-78.5 -8)	7.145610000000004e-05	5.8207999999999985e-06
GCA_000268805.2_ASM26880v2_genomic	PY-54	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141477	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	?	1.75	68.0	35.0	20.0	1.75	1.0	0.05	68.0	68.0	0.0	0.0	2.35e-08	#ff0000	1.ORI	POINT (-78.5 -8)	7.145610000000004e-05	5.8207999999999985e-06
GCA_000268785.1_ASM26878v1_genomic	PY-53	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141476	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	?	1.595	87.0	41.0	21.0	1.95238	4.0	0.190476	87.0	87.0	0.0	0.0	2.1069e-06	#ff0000	1.ORI	POINT (-78.5 -8)	7.284630000000002e-05	7.210999999999999e-06
GCA_000269345.1_ASM26934v1_genomic	PY-52	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141475	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	dog	Carnivora	?	1.925	97.0	37.0	22.0	1.68182	2.0	0.0909091	98.0	97.0	1.0	0.010204099999999999	1.8776e-06	#ff0000	1.ORI	POINT (-78.5 -8)	7.303650000000002e-05	7.4011999999999995e-06
