sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	branch_support_char	node_type	branch_length	branch_support	branch_support_conf_category	timetree_date	timetree_CI_height	timetree_CI_date	mugration_country	mugration_province	mugration_branch_major	mugration_branch_minor	mugration_country_confidence	mugration_country_lat_confidence	mugration_country_lon_confidence	mugration_province_confidence	mugration_province_lat_confidence	mugration_province_lon_confidence	mugration_branch_major_confidence	mugration_branch_minor_confidence	mugration_country_lat	mugration_country_lon	mugration_province_lat	mugration_province_lon	geometry	geometry_size	branch_length_sub	branch_length_time	sub_rate	geo_rate_sub	geo_rate_time	rate_sub	rate_sub_year	rate_geo_sub	rate_geo_time	date_lower	date_upper	divtree_coord_x	divtree_coord_y	rtt_dist	branch_major_color	timetree_coord_x	timetree_coord_y	timetree_date_calendar	timetree_CI_lower_err	timetree_CI_upper_err	country_date_strain	province_date_strain	root_rtt_dist	clade_rtt_dist
NODE80	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	1.1663e-06	68.0	LOW	-1901.44	{1663.68,2104.75}	{-2104.75,-1663.68}	Russia	Altai Republic	0.PE	0.PE4	1.0	0.9999983597971732	0.9999983597971732	1.0	0.9999994967104092	0.9999994967104092	1.0	1.0	64.6863136	97.7453061	50.7114101	86.8572186	POINT (86.8572186 50.7114101)	20.0	4.9323969974	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	6.091709999999999e-05	79.5	6.091709999999999e-05	#4c4ffc	3376.4800999999998	79.5	120.0	203.0	238.0	NA	NA	6.091709999999999e-05	5.86866e-05
NODE81	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	9.423e-07	64.0	LOW	-1764.22	{1530.22,2081.55}	{-2081.55,-1530.22}	Russia	Altai Republic	0.PE	0.PE4	1.0	0.9999983597971732	0.9999983597971732	1.0	0.9999994967104092	0.9999994967104092	1.0	1.0	64.6863136	97.7453061	50.7114101	86.8572186	POINT (86.8572186 50.7114101)	20.0	3.9850790454	137.216	NA	NA	NA	6.867274953358208e-09	0.029042378770697295	0.0	0.0	NA	NA	6.069309999999999e-05	81.5	6.069309999999999e-05	#4c4ffc	3513.6960999999997	81.5	257.0	317.0	234.0	NA	NA	6.069309999999999e-05	5.84626e-05
NODE82	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.1599e-06	100.0	HIGH	-3285.31	{2950.82,3603.7}	{-3603.7,-2950.82}	China	Qinghai	0.PE	0.PE5	0.64	0.639871393429655	0.639871393429655	0.42	0.4243116007382874	0.4243116007382874	1.0	0.49	35.000074	104.999927	35.40709525	95.95211573241954	POINT (95.95211573241954 35.40709525)	25.0	9.1344287702	489.686	NA	NA	NA	4.4107856871546255e-09	0.018653644927974253	0.0	0.0	NA	NA	3.25372e-05	117.27599867978218	3.25372e-05	#4c4ffc	1992.607	117.27599867978218	-1264.0	318.0	335.0	NA	NA	3.25372e-05	3.03067e-05
NODE83	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.56973e-05	100.0	HIGH	-650.633	{502.725,818.429}	{-818.429,-502.725}	Mongolia	Bayan-Ölgii	0.PE	0.PE5	1.0	0.9964927377385502	0.9964927377385502	0.47	0.4719245099107075	0.4719245099107075	1.0	1.0	46.8250388	103.8499736	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)	9.0	108.6764000354	2634.68	NA	NA	NA	9.753480498580473e-09	0.04124842486958568	14.210159687295253	0.5861467042462134	NA	NA	5.823449999999999e-05	86.828125	5.823449999999999e-05	#4c4ffc	4627.287	86.828125	1371.0	168.0	148.0	NA	NA	5.823449999999999e-05	5.6004e-05
NODE84	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	3.769e-06	100.0	HIGH	-349.14	{260.554,459.7}	{-459.7,-260.554}	Mongolia	Govi-Altai	0.PE	0.PE5	1.0	0.9999856578436798	0.9999856578436798	0.49	0.4872150160475649	0.4872150160475649	1.0	1.0	46.8250388	103.8499736	45.3463139	95.9325806	POINT (95.93258059999999 45.3463139)	3.0	15.939470362	301.493	NA	NA	NA	1.2501119428975133e-08	0.05286845917483988	36.536850790385444	1.931647004388709	NA	NA	6.200349999999999e-05	83.9375	6.200349999999999e-05	#4c4ffc	4928.780000000001	83.9375	1672.0	110.0	89.0	NA	NA	6.200349999999999e-05	5.9773e-05
NODE85	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.1778e-06	100.0	HIGH	-341.37	{260.554,434.081}	{-434.081,-260.554}	Mongolia	Övörkhangai	0.PE	0.PE5	1.0	0.9999996463403592	0.9999996463403592	0.37	0.37409440746360223	0.37409440746360223	1.0	1.0	46.8250388	103.8499736	45.8297039	102.7237769	POINT (102.7237769 45.8297039)	1.0	4.9810316244	7.7697	NA	NA	NA	1.5158886443492027e-07	0.6410841634039924	106.60943106106379	68.34561792275768	NA	NA	6.318129999999998e-05	84.875	6.318129999999998e-05	#4c4ffc	4936.5497000000005	84.875	1680.0	93.0	81.0	NA	NA	6.318129999999998e-05	6.09508e-05
NODE86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	7.067e-07	100.0	HIGH	-341.37	{260.554,434.081}	{-434.081,-260.554}	Mongolia	Ömnögovi	0.PE	0.PE5	1.0	0.9999997028339276	0.9999997028339276	1.0	0.9985797580960768	0.9985797580960768	1.0	1.0	46.8250388	103.8499736	43.282363	104.1133864	POINT (104.1133864 43.282363)	3.0	2.9887035566000004	0.0	NA	NA	NA	0.0	0.0	101.67800192908867	0.0	NA	NA	6.388799999999998e-05	85.75	6.388799999999998e-05	#4c4ffc	4936.5497000000005	85.75	1680.0	93.0	81.0	NA	NA	6.388799999999998e-05	6.16575e-05
NODE87	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	4.711e-07	100.0	HIGH	-341.37	{260.554,434.081}	{-434.081,-260.554}	Mongolia	Ömnögovi	0.PE	0.PE5	1.0	0.9999997038505436	0.9999997038505436	1.0	0.9999963509440326	0.9999963509440326	1.0	1.0	46.8250388	103.8499736	43.282363	104.1133864	POINT (104.1133864 43.282363)	3.0	1.9923280678	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	6.435909999999998e-05	86.5	6.435909999999998e-05	#4c4ffc	4936.5497000000005	86.5	1680.0	93.0	81.0	NA	NA	6.435909999999998e-05	6.21286e-05
NODE88	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.4134e-06	100.0	HIGH	-457.857	{360.538,575.708}	{-575.708,-360.538}	Mongolia	Bayan-Ölgii	0.PE	0.PE5	1.0	0.9999856005649737	0.9999856005649737	1.0	0.9953466973970776	0.9953466973970776	1.0	1.0	46.8250388	103.8499736	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)	9.0	5.977407113200001	192.775	NA	NA	NA	7.331863571521204e-09	0.031007169566593183	0.0	0.0	NA	NA	5.9647899999999995e-05	89.71875	5.9647899999999995e-05	#4c4ffc	4820.062	89.71875	1564.0	118.0	97.0	NA	NA	5.9647899999999995e-05	5.7417400000000004e-05
NODE89	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.0048e-06	100.0	HIGH	-327.596	{236.067,428.145}	{-428.145,-236.067}	Mongolia	Bayan-Ölgii	0.PE	0.PE5	1.0	0.9999996471263388	0.9999996471263388	0.99	0.9941001979482316	0.9941001979482316	1.0	1.0	46.8250388	103.8499736	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)	9.0	4.2493976704000005	130.262	NA	NA	NA	7.71368472770263e-09	0.03262192865455774	0.0	0.0	NA	NA	6.0652699999999996e-05	88.5	6.0652699999999996e-05	#4c4ffc	4950.324	88.5	1694.0	101.0	91.0	NA	NA	6.0652699999999996e-05	5.8422200000000005e-05
NODE90	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.1778e-06	100.0	HIGH	-351.868	{276.14,460.963}	{-460.963,-276.14}	Mongolia	Bayan-Ölgii	0.PE	0.PE5	1.0	0.9999996461062656	0.9999996461062656	1.0	0.9999881385671494	0.9999881385671494	1.0	1.0	46.8250388	103.8499736	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)	9.0	4.9810316244	105.99	NA	NA	NA	1.111236909142372e-08	0.04699529789980187	0.0	0.0	NA	NA	6.0825699999999996e-05	90.9375	6.0825699999999996e-05	#4c4ffc	4926.052	90.9375	1670.0	109.0	75.0	NA	NA	6.0825699999999996e-05	5.8595200000000004e-05
NODE91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.4134e-06	100.0	HIGH	-265.415	{214.271,330.184}	{-330.184,-214.271}	Mongolia	Bayan-Ölgii	0.PE	0.PE5	1.0	0.9999997028304568	0.9999997028304568	1.0	0.9999994591145992	0.9999994591145992	1.0	1.0	46.8250388	103.8499736	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)	9.0	5.977407113200001	86.4524	NA	NA	NA	1.63488810027252e-08	0.06914101995086315	0.0	0.0	NA	NA	6.223909999999999e-05	91.875	6.223909999999999e-05	#4c4ffc	5012.5044	91.875	1756.0	65.0	51.0	NA	NA	6.223909999999999e-05	6.000860000000001e-05
NODE92	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	25.0	LOW	-265.415	{214.271,330.184}	{-330.184,-214.271}	Mongolia	Bayan-Ölgii	0.PE	0.PE5	1.0	0.9999997030637876	0.9999997030637876	1.0	0.9999994869021709	0.9999994869021709	1.0	1.0	46.8250388	103.8499736	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)	9.0	0.0998067128	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	6.226269999999999e-05	92.75	6.226269999999999e-05	#4c4ffc	5012.5044	92.75	1756.0	65.0	51.0	NA	NA	6.226269999999999e-05	6.0032200000000004e-05
NODE93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	28.0	LOW	-265.415	{214.271,330.184}	{-330.184,-214.271}	Mongolia	Bayan-Ölgii	0.PE	0.PE5	1.0	0.9999997038514812	0.9999997038514812	1.0	0.9999994880123966	0.9999994880123966	1.0	1.0	46.8250388	103.8499736	48.5470083	89.8549358	POINT (89.85493580000001 48.5470083)	9.0	0.0998067128	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	6.228629999999999e-05	93.5	6.228629999999999e-05	#4c4ffc	5012.5044	93.5	1756.0	65.0	51.0	NA	NA	6.228629999999999e-05	6.00558e-05
NODE94	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	1.00909e-05	100.0	HIGH	-2078.32	{1982.09,2244.72}	{-2244.72,-1982.09}	China	Xinjiang	0.ANT	0.ANT1	0.92	0.9186936721203393	0.9186936721203393	0.76	0.7593659047005034	0.7593659047005034	1.0	0.48	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	42.6754050082	1206.99	NA	NA	NA	8.360384095974282e-09	0.03535688365951665	28.094416806920655	0.9933310265242629	NA	NA	4.26281e-05	147.72387235956435	4.26281e-05	#1996f3	3199.5969999999998	147.72387235956435	-57.0	166.0	96.0	NA	NA	4.26281e-05	0
NODE95	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.6748e-06	100.0	HIGH	-1382.57	{1109.9,1667.69}	{-1667.69,-1109.9}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9993718827166271	0.9993718827166271	1.0	0.9991895757453572	0.9991895757453572	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	11.311991330400001	695.751	NA	NA	NA	3.844478843724264e-09	0.0162586777890366	0.0	0.0	NA	NA	4.53029e-05	99.98095616383944	4.53029e-05	#1996f3	3895.348	99.98095616383944	639.0	285.0	273.0	NA	NA	4.53029e-05	2.6748e-06
NODE96	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	9.7517e-06	100.0	HIGH	-463.269	{338.198,609.24}	{-609.24,-338.198}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999930990167532	0.9999930990167532	1.0	0.9999965872368493	0.9999965872368493	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	41.2408949666	919.299	NA	NA	NA	1.0607756562337173e-08	0.044861242062267014	0.0	0.0	NA	NA	5.5054600000000006e-05	96.125	5.5054600000000006e-05	#1996f3	4814.647	96.125	1558.0	146.0	125.0	NA	NA	5.5054600000000006e-05	1.24265e-05
NODE97	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	4.3823e-06	100.0	HIGH	-119.738	{85.5076,156.691}	{-156.691,-85.5076}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983033191168	0.9999983033191168	1.0	0.9999993011989512	0.9999993011989512	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	18.5331761654	343.531	NA	NA	NA	1.2756636227880455e-08	0.05394906475805677	0.0	0.0	NA	NA	5.943690000000001e-05	97.25	5.943690000000001e-05	#1996f3	5158.178	97.25	1902.0	37.0	34.0	NA	NA	5.943690000000001e-05	1.68088e-05
NODE98	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	40.0	LOW	-119.738	{85.5076,156.691}	{-156.691,-85.5076}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983382777732	0.9999983382777732	1.0	0.9999993087408664	0.9999993087408664	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	5.9460500000000004e-05	98.5	5.9460500000000004e-05	#1996f3	5158.178	98.5	1902.0	37.0	34.0	NA	NA	5.9460500000000004e-05	1.68324e-05
NODE99	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.51e-08	61.0	LOW	-119.738	{85.5076,156.691}	{-156.691,-85.5076}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983636736988	0.9999983636736988	1.0	0.9999993120075851	0.9999993120075851	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.1061503598	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	5.9485600000000005e-05	97.5	5.9485600000000005e-05	#1996f3	5158.178	97.5	1902.0	37.0	34.0	NA	NA	5.9485600000000005e-05	1.6857500000000003e-05
NODE100	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	54.0	LOW	-114.025	{75.7613,144.324}	{-144.324,-75.7613}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983636736988	0.9999983636736988	1.0	0.9999993120075851	0.9999993120075851	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	5.7126	NA	NA	NA	4.131218709519308e-09	0.01747132878199069	0.0	0.0	NA	NA	5.94841e-05	99.5	5.94841e-05	#1996f3	5163.8906	99.5	1907.0	30.0	39.0	NA	NA	5.94841e-05	1.6856000000000003e-05
NODE101	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	4.382e-06	100.0	HIGH	-582.067	{408.744,750.296}	{-750.296,-408.744}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999930990165714	0.9999930990165714	1.0	0.9999965872368484	0.9999965872368484	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	18.531907435999997	800.502	NA	NA	NA	5.474065024197316e-09	0.02315035744570282	0.0	0.0	NA	NA	4.96849e-05	103.83691232767887	4.96849e-05	#1996f3	4695.85	103.83691232767887	1439.0	168.0	174.0	NA	NA	4.96849e-05	7.0568e-06
NODE102	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	3.769e-06	100.0	HIGH	-143.511	{85.4876,202.318}	{-202.318,-85.4876}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983033154252	0.9999983033154252	1.0	0.9999993011989196	0.9999993011989196	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	15.939470362	438.556	NA	NA	NA	8.594113408549877e-09	0.03634534782787147	0.0	0.0	NA	NA	5.34539e-05	106.67382465535775	5.34539e-05	#1996f3	5134.406	106.67382465535775	1878.0	59.0	58.0	NA	NA	5.34539e-05	1.08258e-05
NODE103	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	55.0	LOW	-111.578	{82.569,150.135}	{-150.135,-82.569}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983379249056	0.9999983379249056	1.0	0.9999993087289412	0.9999993087289412	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	31.9333	NA	NA	NA	7.390404374117301e-10	0.003125474435777073	0.0	0.0	NA	NA	5.34775e-05	111.3476493107155	5.34775e-05	#1996f3	5166.3393	111.3476493107155	1910.0	39.0	29.0	NA	NA	5.34775e-05	1.08494e-05
NODE104	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	20.0	LOW	-86.0066	{53.939,120.307}	{-120.307,-53.939}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983512032744	0.9999983512032744	1.0	0.9999993103897408	0.9999993103897408	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	25.5713	NA	NA	NA	9.229096682609018e-10	0.0039030754322228437	0.0	0.0	NA	NA	5.3501099999999995e-05	103.75	5.3501099999999995e-05	#1996f3	5191.910599999999	103.75	1935.0	34.0	33.0	NA	NA	5.3501099999999995e-05	1.0872999999999999e-05
NODE105	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.356e-07	100.0	HIGH	-58.2666	{37,91.4331}	{-91.4331,-37}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983637923572	0.9999983637923572	1.0	0.9999993120116344	0.9999993120116344	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.9963754887999999	27.74	NA	NA	NA	8.493150684931508e-09	0.03591836657534247	0.0	0.0	NA	NA	5.37367e-05	104.5	5.37367e-05	#1996f3	5219.650599999999	104.5	1963.0	33.0	21.0	NA	NA	5.37367e-05	1.1108599999999999e-05
NODE106	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	55.0	LOW	-104.394	{80.5882,134.893}	{-134.893,-80.5882}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983383860012	0.9999983383860012	1.0	0.999999308760023	0.999999308760023	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	7.18348	NA	NA	NA	3.285315752253782e-09	0.013893922277224966	0.0	0.0	NA	NA	5.3501099999999995e-05	118.945298621431	5.3501099999999995e-05	#1996f3	5173.522779999999	118.945298621431	1917.0	30.0	24.0	NA	NA	5.3501099999999995e-05	1.0872999999999999e-05
NODE107	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	*	internal	2.356e-07	100.0	HIGH	-89.8742	{65.0399,122.623}	{-122.623,-65.0399}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983510903654	0.9999983510903654	1.0	0.9999993103858716	0.9999993103858716	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.9963754887999999	14.5202	NA	NA	NA	1.6225671822702164e-08	0.06861995625404607	0.0	0.0	NA	NA	5.37367e-05	107.26141357421875	5.37367e-05	#1996f3	5188.042979999999	107.26141357421875	1932.0	33.0	24.0	NA	NA	5.37367e-05	1.1108599999999999e-05
NODE108	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	27.0	LOW	-78.0872	{58.8933,108.666}	{-108.666,-58.8933}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983510927531	0.9999983510927531	1.0	0.999999310385892	0.999999310385892	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	11.7871	NA	NA	NA	2.0021888335553274e-09	0.008467452791611168	0.0	0.0	NA	NA	5.3760299999999994e-05	108.5228271484375	5.3760299999999994e-05	#1996f3	5199.830079999999	108.5228271484375	1943.0	30.0	20.0	NA	NA	5.3760299999999994e-05	1.1132199999999998e-05
NODE109	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	10.0	LOW	-78.0872	{58.8933,108.666}	{-108.666,-58.8933}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983386259124	0.9999983386259124	1.0	0.9999993087680792	0.9999993087680792	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	5.378389999999999e-05	110.045654296875	5.378389999999999e-05	#1996f3	5199.830079999999	110.045654296875	1943.0	30.0	20.0	NA	NA	5.378389999999999e-05	1.1155799999999997e-05
NODE110	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	25.0	LOW	-78.0872	{58.8933,108.666}	{-108.666,-58.8933}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983636771812	0.9999983636771812	1.0	0.99999931200768	0.99999931200768	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	5.380749999999999e-05	108.5	5.380749999999999e-05	#1996f3	5199.830079999999	108.5	1943.0	30.0	20.0	NA	NA	5.380749999999999e-05	1.1179399999999997e-05
NODE111	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	11.0	LOW	-63.7649	{53,81.2734}	{-81.2734,-53}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983509763726	0.9999983509763726	1.0	0.9999993103819276	0.9999993103819276	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	14.3223	NA	NA	NA	1.647780035329521e-09	0.006968623251852007	0.0	0.0	NA	NA	5.380749999999999e-05	111.59130859375	5.380749999999999e-05	#1996f3	5214.152379999999	111.59130859375	1958.0	18.0	10.0	NA	NA	5.380749999999999e-05	1.1179399999999997e-05
NODE112	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	10.0	LOW	-63.7649	{53,81.2734}	{-81.2734,-53}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983385083736	0.9999983385083736	1.0	0.999999308764104	0.999999308764104	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	5.383109999999999e-05	113.1826171875	5.383109999999999e-05	#1996f3	5214.152379999999	113.1826171875	1958.0	18.0	10.0	NA	NA	5.383109999999999e-05	1.1202999999999996e-05
NODE113	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	14.0	LOW	-63.7649	{53,81.2734}	{-81.2734,-53}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983636760118	0.9999983636760118	1.0	0.9999993120076701	0.9999993120076701	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	5.3854699999999984e-05	111.5	5.3854699999999984e-05	#1996f3	5214.152379999999	111.5	1958.0	18.0	10.0	NA	NA	5.3854699999999984e-05	1.1226599999999995e-05
NODE114	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	10.0	LOW	-63.7649	{53,81.2734}	{-81.2734,-53}	China	Xinjiang	0.ANT	0.ANT1	1.0	0.9999983385095308	0.9999983385095308	1.0	0.9999993087641142	0.9999993087641142	1.0	1.0	35.000074	104.999927	42.4804953	85.4633464	POINT (85.46334640000001 42.4804953)	105.0	0.0998067128	0.0	NA	NA	NA	0.0	0.0	0.0	0.0	NA	NA	5.3854699999999984e-05	114.865234375	5.3854699999999984e-05	#1996f3	5214.152379999999	114.865234375	1958.0	18.0	10.0	NA	NA	5.3854699999999984e-05	1.1226599999999995e-05
