sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	population_color	population	geometry	root_rtt_dist	clade_rtt_dist	population_rtt_dist	node_type	branch_length	branch_support	branch_support_conf_char	branch_support_conf_category	timetree_date	timetree_CI_height	timetree_CI_date	mugration_country	mugration_province	mugration_continent	mugration_host_order	mugration_population	mugration_country_confidence	mugration_country_lat_confidence	mugration_country_lon_confidence	mugration_province_confidence	mugration_province_lat_confidence	mugration_province_lon_confidence	mugration_continent_confidence	mugration_host_order_confidence	mugration_population_confidence	mugration_country_lat	mugration_country_lon	mugration_province_lat	mugration_province_lon	branch_length_sub	branch_length_time	rate_sub	rate_sub_year	date_lower	date_upper	divtree_coord_x	divtree_coord_y	rtt_dist	timetree_coord_x	timetree_coord_y	timetree_date_calendar	timetree_CI_lower_err	timetree_CI_upper_err	country_date_strain	province_date_strain
NODE20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	7.067e-07	77.0		LOW	-1074.73	{863.483,1331.82}	{-1331.82,-863.483}	Russia	Republic of Dagestan	Europe	Rodentia	0.PE	99.0	0.9999983598073536	0.9999983598073536	99.0	0.9999994623754692	0.9999994623754692	99.0	69.0	99.0	64.6863136	97.7453061	43.0883099	47.14988017944229	2.9887035566000004	216.902	3.258153451789288e-09	0.013779050246655175	NA	NA	7.495639999999999e-05	18.5	7.495639999999999e-05	4203.265	18.5	947.0	257.0	211.0	NA	NA
NODE21	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	7.067e-07	79.0		LOW	-1291.63	{1076.12,1542.64}	{-1542.64,-1076.12}	Russia	Republic of Dagestan	Europe	Rodentia	0.PE	99.0	0.9999983481535264	0.9999983481535264	99.0	0.9999994612545762	0.9999994612545762	99.0	67.0	99.0	64.6863136	97.7453061	43.0883099	47.14988017944229	2.9887035566000004	0.0	0.0	0.0	NA	NA	7.495639999999999e-05	20.875	7.495639999999999e-05	3986.3630000000003	20.875	730.0	251.0	215.0	NA	NA
NODE22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	97.0	*	HIGH	-1291.63	{1076.12,1542.64}	{-1542.64,-1076.12}	Russia	Republic of Dagestan	Europe	Rodentia	0.PE	99.0	0.999998348336516	0.999998348336516	99.0	0.9999994612593964	0.9999994612593964	99.0	95.0	99.0	64.6863136	97.7453061	43.0883099	47.14988017944229	0.0998067128	0.0	0.0	0.0	NA	NA	7.497999999999999e-05	21.75	7.497999999999999e-05	3986.3630000000003	21.75	730.0	251.0	215.0	NA	NA
NODE23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	1.6489e-06	98.0	*	HIGH	-1291.63	{1076.12,1542.64}	{-1542.64,-1076.12}	Russia	Republic of Dagestan	Europe	Rodentia	0.PE	99.0	0.9999983599006544	0.9999983599006544	99.0	0.9999994623779036	0.9999994623779036	99.0	99.0	99.0	64.6863136	97.7453061	43.0883099	47.14988017944229	6.9733596922	0.0	0.0	0.0	NA	NA	7.66289e-05	22.5	7.66289e-05	3986.3630000000003	22.5	730.0	251.0	215.0	NA	NA
NODE24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	1.78262e-05	100.0	*	HIGH	-965.39	{792.287,1153.78}	{-1153.78,-792.287}	Armenia	Shirak Province	Asia	Rodentia	0.PE	42.0	0.42238936212958095	0.42238936212958095	44.0	0.44325296570972095	0.44325296570972095	99.0	60.0	99.0	40.7696272	44.6736646	40.8294349	43.8276008	75.3887467676	1554.25	1.1469326041499115e-08	0.04850490382345182	NA	NA	7.35979e-05	33.703125	7.35979e-05	4312.605	33.703125	1056.0	188.0	173.0	NA	NA
NODE25	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	7.3025e-06	100.0	*	HIGH	-267.397	{190.34,353.477}	{-353.477,-190.34}	Azerbaijan	Goranboy District	Asia	Rodentia	0.PE	73.0	0.7317734128677735	0.7317734128677735	92.0	0.9284652558288976	0.9284652558288976	99.0	74.0	99.0	40.3936294	47.7872508	40.606553399999996	46.70500981655712	30.882988145	697.993	1.046213930512197e-08	0.044245412411012715	NA	NA	8.09004e-05	28.140625	8.09004e-05	5010.598	28.140625	1754.0	86.0	77.0	NA	NA
NODE26	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	7.067e-07	100.0	*	HIGH	-190.643	{144.049,239.954}	{-239.954,-144.049}	Azerbaijan	Goranboy District	Asia	Rodentia	0.PE	87.0	0.8745313036068059	0.8745313036068059	99.0	0.99106241779662	0.99106241779662	99.0	96.0	99.0	40.3936294	47.7872508	40.606553399999996	46.70500981655712	2.9887035566000004	76.7535	9.207397708247833e-09	0.038938987233155496	NA	NA	8.16071e-05	24.9375	8.16071e-05	5087.3515	24.9375	1831.0	49.0	46.0	NA	NA
NODE27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	4.711e-07	100.0	*	HIGH	-137.248	{100.198,199.648}	{-199.648,-100.198}	Azerbaijan	Goranboy District	Asia	Rodentia	0.PE	87.0	0.8710604226954666	0.8710604226954666	98.0	0.9896251091400022	0.9896251091400022	99.0	99.0	99.0	40.3936294	47.7872508	40.606553399999996	46.70500981655712	1.9923280678	53.3957	8.822807829094853e-09	0.03731251894440938	NA	NA	8.20782e-05	25.875	8.20782e-05	5140.7472	25.875	1884.0	62.0	37.0	NA	NA
NODE28	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	85.0		LOW	-137.248	{100.198,199.648}	{-199.648,-100.198}	Armenia	Goranboy District	Asia	Rodentia	0.PE	99.0	0.9953428873896484	0.9953428873896484	41.0	0.4185748659143785	0.4185748659143785	99.0	97.0	99.0	40.7696272	44.6736646	40.606553399999996	46.70500981655712	0.0998067128	0.0	0.0	0.0	NA	NA	8.21018e-05	26.75	8.21018e-05	5140.7472	26.75	1884.0	62.0	37.0	NA	NA
NODE29	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	4.711e-07	100.0	*	HIGH	-107.363	{63.7596,147.626}	{-147.626,-63.7596}	Armenia	Shirak Province	Asia	Rodentia	0.PE	99.0	0.9999747663201471	0.9999747663201471	43.0	0.43947757240983776	0.43947757240983776	99.0	86.0	99.0	40.7696272	44.6736646	40.8294349	43.8276008	1.9923280678	29.8846	1.5763972079264906e-08	0.06666738279247506	NA	NA	8.257289999999999e-05	27.5	8.257289999999999e-05	5170.6318	27.5	1914.0	40.0	44.0	NA	NA
NODE30	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	7.067e-07	100.0	*	HIGH	-184.339	{149.817,250.325}	{-250.325,-149.817}	Azerbaijan	Goranboy District	Asia	Rodentia	0.PE	73.0	0.7308992435232079	0.7308992435232079	92.0	0.9286420496549124	0.9286420496549124	99.0	71.0	99.0	40.3936294	47.7872508	40.606553399999996	46.70500981655712	2.9887035566000004	83.0576	8.508553100498932e-09	0.035983504900213834	NA	NA	8.16071e-05	31.34375	8.16071e-05	5093.6556	31.34375	1837.0	66.0	35.0	NA	NA
NODE31	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	4.711e-07	100.0	*	HIGH	-130.996	{96.3237,173.774}	{-173.774,-96.3237}	Armenia	Goranboy District	Asia	Human	0.PE	99.0	0.991219028912502	0.991219028912502	37.0	0.3768263203736876	0.3768263203736876	99.0	64.0	99.0	40.7696272	44.6736646	40.606553399999996	46.70500981655712	1.9923280678	53.3435	8.83144150646283e-09	0.037349031612098946	NA	NA	8.20782e-05	29.75	8.20782e-05	5146.9991	29.75	1891.0	43.0	34.0	NA	NA
NODE32	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	1.4134e-06	100.0	*	HIGH	-59.0864	{45,97.8985}	{-97.8985,-45}	Armenia	Shirak Province	Asia	Human	0.PE	98.0	0.9896326977490102	0.9896326977490102	52.0	0.5296358874540299	0.5296358874540299	99.0	56.0	99.0	40.7696272	44.6736646	40.8294349	43.8276008	5.977407113200001	71.9094	1.9655288460201307e-08	0.08312414111646044	NA	NA	8.349159999999999e-05	30.5	8.349159999999999e-05	5218.9085	30.5	1962.0	38.0	14.0	NA	NA
NODE33	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	87.0		LOW	-173.409	{137.362,226.904}	{-226.904,-137.362}	Azerbaijan	Goranboy District	Asia	Rodentia	0.PE	99.0	0.9987068983910732	0.9987068983910732	99.0	0.9997728790148386	0.9997728790148386	99.0	95.0	99.0	40.3936294	47.7872508	40.606553399999996	46.70500981655712	0.0998067128	10.9299	2.1592146314238923e-09	0.00913153027932552	NA	NA	8.16307e-05	32.9375	8.16307e-05	5104.5855	32.9375	1848.0	53.0	36.0	NA	NA
NODE34	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	4.711e-07	100.0	*	HIGH	-145.275	{113.295,181.6}	{-181.6,-113.295}	Azerbaijan	Goranboy District	Asia	Rodentia	0.PE	99.0	0.9999931742144036	0.9999931742144036	99.0	0.9999987109902724	0.9999987109902724	99.0	99.0	99.0	40.3936294	47.7872508	40.606553399999996	46.70500981655712	1.9923280678	28.134	1.674486386578517e-08	0.07081567028506433	NA	NA	8.21018e-05	33.875	8.21018e-05	5132.7195	33.875	1876.0	36.0	32.0	NA	NA
NODE35	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	82.0		LOW	-145.275	{113.295,181.6}	{-181.6,-113.295}	Azerbaijan	Goranboy District	Asia	Rodentia	0.PE	99.0	0.9999993164195838	0.9999993164195838	99.0	0.9999926922030332	0.9999926922030332	99.0	99.0	99.0	40.3936294	47.7872508	40.606553399999996	46.70500981655712	0.0998067128	0.0	0.0	0.0	NA	NA	8.212539999999999e-05	34.75	8.212539999999999e-05	5132.7195	34.75	1876.0	36.0	32.0	NA	NA
NODE36	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.871e-07	76.0		LOW	-145.275	{113.295,181.6}	{-181.6,-113.295}	Azerbaijan	Goranboy District	Asia	Rodentia	0.PE	99.0	0.9999993483489318	0.9999993483489318	99.0	0.9973802528989472	0.9973802528989472	99.0	99.0	99.0	40.3936294	47.7872508	40.606553399999996	46.70500981655712	1.2141740358000002	0.0	0.0	0.0	NA	NA	8.241249999999999e-05	35.5	8.241249999999999e-05	5132.7195	35.5	1876.0	36.0	32.0	NA	NA
NODE37	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	8.9515e-06	100.0	*	HIGH	-340.178	{294.445,411.194}	{-411.194,-294.445}	Armenia	Shirak Province	Asia	Rodentia	0.PE	99.0	0.993028315434119	0.993028315434119	99.0	0.9943273205213402	0.9943273205213402	99.0	53.0	99.0	40.7696272	44.6736646	40.8294349	43.8276008	37.856770747000006	625.212	1.4317543489248448e-08	0.06055029453529364	NA	NA	8.25494e-05	39.265625	8.25494e-05	4937.816999999999	39.265625	1681.0	71.0	46.0	NA	NA
NODE38	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.356e-07	100.0	*	HIGH	-340.178	{294.445,411.194}	{-411.194,-294.445}	Armenia	Shirak Province	Asia	Rodentia	0.PE	99.0	0.9901892324450668	0.9901892324450668	99.0	0.9920003835111724	0.9920003835111724	99.0	89.0	99.0	40.7696272	44.6736646	40.8294349	43.8276008	0.9963754887999999	0.0	0.0	0.0	NA	NA	8.2785e-05	41.53125	8.2785e-05	4937.816999999999	41.53125	1681.0	71.0	46.0	NA	NA
NODE39	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	46.0		LOW	-200.038	{147.664,266.934}	{-266.934,-147.664}	Armenia	Shirak Province	Asia	Rodentia	0.PE	99.0	0.9999463949506301	0.9999463949506301	99.0	0.9999691577228365	0.9999691577228365	99.0	98.0	99.0	40.7696272	44.6736646	40.8294349	43.8276008	0.0998067128	140.14	1.6840302554588271e-10	0.0007121928985300414	NA	NA	8.28086e-05	38.75	8.28086e-05	5077.956999999999	38.75	1821.0	66.0	53.0	NA	NA
NODE40	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	41.0		LOW	-169.524	{117.877,224.783}	{-224.783,-117.877}	Armenia	Shirak Province	Asia	Rodentia	0.PE	99.0	0.9999990598569776	0.9999990598569776	99.0	0.999999320382437	0.999999320382437	99.0	99.0	99.0	40.7696272	44.6736646	40.8294349	43.8276008	0.0998067128	30.5143	7.734078776180349e-10	0.0032708177084186762	NA	NA	8.28322e-05	39.5	8.28322e-05	5108.471299999999	39.5	1852.0	55.0	52.0	NA	NA
NODE41	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	4.711e-07	100.0	*	HIGH	-340.178	{294.445,411.194}	{-411.194,-294.445}	Georgia	Samtskhe-Javakheti	Asia	Rodentia	0.PE	98.0	0.9889774296269154	0.9889774296269154	99.0	0.9922392611923092	0.9922392611923092	99.0	94.0	99.0	41.6809707	44.02873820000001	41.52653525	43.2469570403887	1.9923280678	0.0	0.0	0.0	NA	NA	8.32561e-05	44.3125	8.32561e-05	4937.816999999999	44.3125	1681.0	71.0	46.0	NA	NA
NODE42	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	38.0		LOW	-224.574	{153.63,271.673}	{-271.673,-153.63}	Georgia	Samtskhe-Javakheti	Asia	Rodentia	0.PE	99.0	0.9944505044012064	0.9944505044012064	99.0	0.9961581496616368	0.9961581496616368	99.0	98.0	99.0	41.6809707	44.02873820000001	41.52653525	43.2469570403887	0.0998067128	115.604	2.041451852877063e-10	0.0008633499948098682	NA	NA	8.32797e-05	41.75	8.32797e-05	5053.420999999999	41.75	1797.0	47.0	71.0	NA	NA
NODE43	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	44.0		LOW	-224.574	{153.63,271.673}	{-271.673,-153.63}	Georgia	Samtskhe-Javakheti	Asia	Rodentia	0.PE	98.0	0.9889561987042986	0.9889561987042986	99.0	0.9922588236746259	0.9922588236746259	99.0	97.0	99.0	41.6809707	44.02873820000001	41.52653525	43.2469570403887	0.0998067128	0.0	0.0	0.0	NA	NA	8.330329999999999e-05	42.5	8.330329999999999e-05	5053.420999999999	42.5	1797.0	47.0	71.0	NA	NA
NODE44	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	67.0		LOW	-340.178	{294.445,411.194}	{-411.194,-294.445}	Georgia	Samtskhe-Javakheti	Asia	Rodentia	0.PE	99.0	0.9999377666003912	0.9999377666003912	99.0	0.9999003144991644	0.9999003144991644	99.0	89.0	99.0	41.6809707	44.02873820000001	41.52653525	43.2469570403887	0.0998067128	0.0	0.0	0.0	NA	NA	8.32797e-05	46.875	8.32797e-05	4937.816999999999	46.875	1681.0	71.0	46.0	NA	NA
NODE45	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	1.1778e-06	93.0		LOW	-340.178	{294.445,411.194}	{-411.194,-294.445}	Georgia	Samtskhe-Javakheti	Asia	Rodentia	0.PE	99.0	0.9999991122684294	0.9999991122684294	99.0	0.99926453392076	0.99926453392076	99.0	74.0	99.0	41.6809707	44.02873820000001	41.52653525	43.2469570403887	4.9810316244	0.0	0.0	0.0	NA	NA	8.445749999999999e-05	44.75	8.445749999999999e-05	4937.816999999999	44.75	1681.0	71.0	46.0	NA	NA
NODE46	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	3.2979e-06	100.0	*	HIGH	-132.032	{73.9858,192.867}	{-192.867,-73.9858}	Georgia	Samtskhe-Javakheti	Asia	Rodentia	0.PE	99.0	0.9999994538641426	0.9999994538641426	99.0	0.999297598216056	0.999297598216056	99.0	63.0	99.0	41.6809707	44.02873820000001	41.52653525	43.2469570403887	13.947142294199999	208.147	1.5844090954950108e-08	0.06700621336939759	NA	NA	8.775539999999999e-05	45.5	8.775539999999999e-05	5145.963999999999	45.5	1889.0	60.0	59.0	NA	NA
NODE47	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.356e-07	100.0	*	HIGH	-340.178	{294.445,411.194}	{-411.194,-294.445}	Georgia	Samtskhe-Javakheti	Asia	Rodentia	0.PE	99.0	0.9999991084907456	0.9999991084907456	99.0	0.9999990777225176	0.9999990777225176	99.0	87.0	99.0	41.6809707	44.02873820000001	41.52653525	43.2469570403887	0.9963754887999999	0.0	0.0	0.0	NA	NA	8.35153e-05	49.0	8.35153e-05	4937.816999999999	49.0	1681.0	71.0	46.0	NA	NA
NODE48	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.32e-07	100.0	*	HIGH	-288.069	{222.813,380.086}	{-380.086,-222.813}	Georgia	Samtskhe-Javakheti	Asia	Rodentia	0.PE	99.0	0.9999994538461114	0.9999994538461114	99.0	0.9999994600995784	0.9999994600995784	99.0	73.0	99.0	41.6809707	44.02873820000001	41.52653525	43.2469570403887	0.981150736	52.1088	4.452223041021862e-09	0.018828887558339474	NA	NA	8.374729999999999e-05	47.5	8.374729999999999e-05	4989.925799999999	47.5	1733.0	92.0	66.0	NA	NA
NODE49	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.356e-07	100.0	*	HIGH	-340.178	{294.445,411.194}	{-411.194,-294.445}	Georgia	Samtskhe-Javakheti	Asia	Rodentia	0.PE	99.0	0.999999450103504	0.999999450103504	99.0	0.9999994577568474	0.9999994577568474	99.0	88.0	99.0	41.6809707	44.02873820000001	41.52653525	43.2469570403887	0.9963754887999999	0.0	0.0	0.0	NA	NA	8.37509e-05	50.5	8.37509e-05	4937.816999999999	50.5	1681.0	71.0	46.0	NA	NA
NODE50	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	81.0		LOW	-340.178	{294.445,411.194}	{-411.194,-294.445}	Georgia	Samtskhe-Javakheti	Asia	Rodentia	0.PE	99.0	0.9999994557235584	0.9999994557235584	99.0	0.9999994615481506	0.9999994615481506	99.0	92.0	99.0	41.6809707	44.02873820000001	41.52653525	43.2469570403887	0.0998067128	0.0	0.0	0.0	NA	NA	8.37745e-05	49.5	8.37745e-05	4937.816999999999	49.5	1681.0	71.0	46.0	NA	NA
NODE51	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	1.1778e-06	100.0	*	HIGH	-104.152	{40.1071,148.227}	{-148.227,-40.1071}	Georgia	Samtskhe-Javakheti	Asia	Rodentia	0.PE	99.0	0.9999994557235584	0.9999994557235584	99.0	0.9999994615481506	0.9999994615481506	99.0	74.0	99.0	41.6809707	44.02873820000001	41.52653525	43.2469570403887	4.9810316244	236.026	4.990128206214569e-09	0.021103741216645624	NA	NA	8.492869999999999e-05	51.5	8.492869999999999e-05	5173.842999999999	51.5	1917.0	44.0	64.0	NA	NA
NODE52	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	1.05162e-05	100.0	*	HIGH	-3775	{3775,3967.44}	{-3967.44,-3775}	Russia	Qinghai	Asia	Human	0.PE	60.0	0.6005960245717725	0.6005960245717725	97.0	0.9785400926069612	0.9785400926069612	97.0	74.0	99.0	64.6863136	97.7453061	35.40709525	95.95211573241954	44.4740403876	573.886	1.8324545292967594e-08	0.07749629784939867	NA	NA	3.0377299999999998e-05	86.73956183989108	3.0377299999999998e-05	1503.001	86.73956183989108	-1754.0	192.0	0.0	NA	NA
NODE53	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.36e-08	78.0		LOW	-3775	{3775,3967.44}	{-3967.44,-3775}	Russia	Qinghai	Asia	Human	0.PE	60.0	0.6040369554409065	0.6040369554409065	98.0	0.9830875623030016	0.9830875623030016	94.0	92.0	99.0	64.6863136	97.7453061	35.40709525	95.95211573241954	0.0998067128	0.0	0.0	0.0	NA	NA	3.04009e-05	56.203125	3.04009e-05	1503.001	56.203125	-1754.0	192.0	0.0	NA	NA
NODE54	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	4.711e-07	100.0	*	HIGH	-3473.34	{3215.58,3834.28}	{-3834.28,-3215.58}	China	Qinghai	Asia	Human	0.PE	81.0	0.8109904332027604	0.8109904332027604	99.0	0.999562638067186	0.999562638067186	99.0	89.0	99.0	35.000074	104.999927	35.40709525	95.95211573241954	1.9923280678	301.661	1.5616867941165745e-09	0.006604526497624817	NA	NA	3.0872e-05	59.40625	3.0872e-05	1804.662	59.40625	-1452.0	361.0	258.0	NA	NA
NODE55	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	2.0067e-05	100.0	*	HIGH	-150.232	{55.4205,269.939}	{-269.939,-55.4205}	China	Qinghai	Asia	Human	0.PE	99.0	0.9979819708202852	0.9979819708202852	99.0	0.9999984943830637	0.9999984943830637	99.0	99.0	99.0	35.000074	104.999927	35.40709525	95.95211573241954	84.865309566	3323.11	6.038620448916828e-09	0.025537917663273256	NA	NA	5.0938999999999995e-05	54.5	5.0938999999999995e-05	5127.772	54.5	1871.0	119.0	95.0	NA	NA
NODE56	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	1.76746e-05	100.0	*	HIGH	-2032.46	{1800.91,2310.4}	{-2310.4,-1800.91}	China	Qinghai	Asia	Rodentia	0.PE	81.0	0.8124829655136847	0.8124829655136847	99.0	0.9911017835091379	0.9911017835091379	99.0	85.0	99.0	35.000074	104.999927	35.40709525	95.95211573241954	74.74761551079999	1440.88	1.2266531564044194e-08	0.05187636410443617	NA	NA	4.8546599999999994e-05	64.3125	4.8546599999999994e-05	3245.5420000000004	64.3125	-11.0	278.0	232.0	NA	NA
NODE57	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	internal	8.7159e-06	100.0	*	HIGH	-707.735	{531.372,876.616}	{-876.616,-531.372}	China	Qinghai	Asia	Rodentia	0.PE	99.0	0.995341366446858	0.995341366446858	98.0	0.9875465529348548	0.9875465529348548	99.0	97.0	99.0	35.000074	104.999927	35.40709525	95.95211573241954	36.8603952582	1324.73	6.579378439380101e-09	0.027824836199225503	NA	NA	5.7262499999999996e-05	58.6875	5.7262499999999996e-05	4570.272000000001	58.6875	1314.0	169.0	176.0	NA	NA
