sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	library_layout
SAMEA5818803	BRA001	[1618:1648]	[-403:-373]	Germany	Brandenburg	51.0834196	10.4234469	52.84554920000001	13.2461296	Second Pandemic	1.PRE	1.PRE1	SAMEA5818803	KEEP: SRA Ancient	1	Europe	1633.0	388.0	15.0	52.84554920000001	13.2461296	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5818801	BED034	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818801	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5818800	BED030	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818800	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5818799	BED028	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818799	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5818798	BED024	[1560:1635]	[-461:-386]	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMEA5818798	KEEP: SRA Ancient	1	Europe	1597.5	423.5	37.5	51.4893335	-0.14405508452768728	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5661390	UNT004	[419:537]	[-1602:-1484]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661390	KEEP: SRA Ancient	0	Europe	478.0	1543.0	59.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5661389	UNT003	[433:599]	[-1588:-1422]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661389	KEEP: SRA Ancient	0	Europe	516.0	1505.0	83.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5661385	PET004	[434:600]	[-1587:-1421]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661385	KEEP: SRA Ancient	0	Europe	517.0	1504.0	83.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5661384	VAL001	[432:610]	[-1589:-1411]	Spain	Valencia Community	39.3260685	-4.8379791	39.6819591	-0.7654406	Antiqua	0.ANT	0.ANT4	SAMEA5661384	KEEP: SRA Ancient	0	Europe	521.0	1500.0	89.0	39.6819591	-0.7654406	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5661372	LSD020	[650:880]	[-1371:-1141]	France	Centre-Loire Valley	46.603353999999996	1.8883334999999999	47.5490251	1.7324061999999998	Antiqua	0.ANT	0.ANT4	SAMEA5661372	KEEP: SRA Ancient	0	Europe	765.0	1256.0	115.0	47.5490251	1.7324061999999998	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5661367	LSD001	[650:880]	[-1371:-1141]	France	Centre-Loire Valley	46.603353999999996	1.8883334999999999	47.5490251	1.7324061999999998	Antiqua	0.ANT	0.ANT4	SAMEA5661367	KEEP: SRA Ancient	0	Europe	765.0	1256.0	115.0	47.5490251	1.7324061999999998	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5661365	EDI004	[500:650]	[-1521:-1371]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661365	KEEP: SRA Ancient	0	Europe	575.0	1446.0	75.0	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5661364	EDI003	[500:650]	[-1521:-1371]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661364	KEEP: SRA Ancient	0	Europe	575.0	1446.0	75.0	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5661363	EDI001	[474:637]	[-1547:-1384]	England	East of England	52.5310214	-1.2649062	52.2199774	0.4875777469166293	Antiqua	0.ANT	0.ANT4	SAMEA5661363	KEEP: SRA Ancient	0	Europe	555.5	1465.5	81.5	52.2199774	0.4875777469166293	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA5661360	DIT003	[428:595]	[-1593:-1426]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA5661360	KEEP: SRA Ancient	0	Europe	511.5	1509.5	83.5	48.9467562	11.4038717	Human	NextSeq 500	NA	Homo sapiens	Human	SINGLE
SAMEA5054093	SLC1006	[1279:1389]	[-742:-632]	France	Occitanie	46.603353999999996	1.8883334999999999	43.648785100000005	2.3435683999999997	Second Pandemic	1.PRE	1.PRE1	SAMEA5054093	KEEP: SRA Ancient	1	Europe	1334.0	687.0	55.0	43.648785100000005	2.3435683999999997	Human	Illumina HiSeq 2500	NA	Homo sapiens	Human	PAIRED
SAMEA5054092	OSL1	[1270:1390]	[-751:-631]	Norway	Oslo	60.5000209	9.099971499999999	59.913330099999996	10.7389701	Second Pandemic	1.PRE	1.PRE1	SAMEA5054092	KEEP: SRA Ancient	1	Europe	1330.0	691.0	60.0	59.913330099999996	10.7389701	Human	Illumina HiSeq 2500	NA	Homo sapiens	Human	PAIRED
SAMEA5054090	Ber45	[1300:1400]	[-721:-621]	The Netherlands	North Brabant	52.500169799999995	5.7480820999999995	51.6017723	5.444139099999999	Second Pandemic	1.PRE	1.PRE2	SAMEA5054090	KEEP: SRA Ancient Placement	1	Europe	1350.0	671.0	50.0	51.6017723	5.444139099999999	Human	Illumina HiSeq 2500	NA	Homo sapiens	Human	PAIRED
SAMEA5054089	Ber37	[1300:1400]	[-721:-621]	The Netherlands	North Brabant	52.500169799999995	5.7480820999999995	51.6017723	5.444139099999999	Second Pandemic	1.PRE	1.PRE2	SAMEA5054089	KEEP: SRA Ancient	1	Europe	1350.0	671.0	50.0	51.6017723	5.444139099999999	Human	Illumina HiSeq 2500	NA	Homo sapiens	Human	PAIRED
SAMEA104233048	Post6	[-2007:-1882]	[-4028:-3903]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Bronze Age	0.PRE	0.PRE1	SAMEA104233048	KEEP: SRA Ancient	0	Europe	-1944.5	3965.5	62.5	48.9467562	11.4038717	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	SINGLE
SAMEA104233049	1343UnTal85	[-2396:-2148]	[-4417:-4169]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Bronze Age	0.PRE	0.PRE1	SAMEA104233049	KEEP: SRA Ancient	0	Europe	-2272.0	4293.0	124.0	48.9467562	11.4038717	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	SINGLE
SAMEA104233047	KunilaII	[-2574:-2340]	[-4595:-4361]	Estonia	Pärnu maakond	58.75237779999999	25.3319078	58.31950685	24.30261214859043	Bronze Age	0.PRE	0.PRE1	SAMEA104233047	KEEP: SRA Ancient Placement	0	Europe	-2457.0	4478.0	117.0	58.31950685	24.30261214859043	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA104233046	Gyvakarai1	[-2621:-2472]	[-4642:-4493]	Lithuania	Panevezys County	55.350000300000005	23.7499997	55.9156048	25.03115989218585	Bronze Age	0.PRE	0.PRE1	SAMEA104233046	KEEP: SRA Ancient	0	Europe	-2546.5	4567.5	74.5	55.9156048	25.03115989218585	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA104488961	RT5	[-1918:-1754]	[-3939:-3775]	Russia	Samara Oblast	64.6863136	97.7453061	53.2128813	50.8914633	Bronze Age	0.PE	0.PE8	SAMEA104488961	KEEP: SRA Ancient Placement	0	Europe	-1836.0	3857.0	82.0	53.2128813	50.8914633	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA4354665	AE1175	[426:571]	[-1595:-1450]	Germany	Bavaria	51.0834196	10.4234469	48.9467562	11.4038717	Antiqua	0.ANT	0.ANT4	SAMEA4354665	KEEP: SRA Ancient	0	Europe	498.5	1522.5	72.5	48.9467562	11.4038717	Human	Illumina HiSeq 2000	NA	Homo sapiens	Human	PAIRED
SAMEA3937654	BolgarCity2370	[1362:1400]	[-659:-621]	Russia	Tatarstan	64.6863136	97.7453061	55.44821700000001	50.4763591	Second Pandemic	1.PRE	1.PRE3	SAMEA3937654	KEEP: SRA Ancient Placement	1	Europe	1381.0	640.0	19.0	55.44821700000001	50.4763591	Human	NextSeq 500	NA	Homo sapiens	Human	PAIRED
SAMEA3937653	Barcelona3031	[1300:1420]	[-721:-601]	Spain	Catalonia	39.3260685	-4.8379791	41.852309399999996	1.5745042999999999	Second Pandemic	1.PRE	1.PRE1	SAMEA3937653	KEEP: SRA Ancient	1	Europe	1360.0	661.0	60.0	41.852309399999996	1.5745042999999999	Human	Illumina HiSeq 2000	NA	Homo sapiens	Human	PAIRED
SAMEA3713715	OBS137	1721.0	-300	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	1.PRE	1.PRE1	SAMEA3713715	KEEP: SRA Ancient Placement	1	Europe	1721.0	300.0	0.0	44.0580563	6.063850599999999	Human	Illumina HiSeq 2000	NA	Homo sapiens	Human	PAIRED
SAMEA3713714	OBS124	1721.0	-300	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	1.PRE	1.PRE1	SAMEA3713714	KEEP: SRA Ancient	1	Europe	1721.0	300.0	0.0	44.0580563	6.063850599999999	Human	Illumina HiSeq 2000	NA	Homo sapiens	Human	PAIRED
SAMEA3713713	OBS116	1721.0	-300	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	1.PRE	1.PRE1	SAMEA3713713	KEEP: SRA Ancient	1	Europe	1721.0	300.0	0.0	44.0580563	6.063850599999999	Human	Illumina HiSeq 2000	NA	Homo sapiens	Human	PAIRED
SAMEA3713712	OBS110	1721.0	-300	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	1.PRE	1.PRE1	SAMEA3713712	KEEP: SRA Ancient	1	Europe	1721.0	300.0	0.0	44.0580563	6.063850599999999	Human	Illumina HiSeq 2000	NA	Homo sapiens	Human	PAIRED
SAMEA3713711	OBS107	1721.0	-300	France	Provence-Alpes-Côte d'Azur	46.603353999999996	1.8883334999999999	44.0580563	6.063850599999999	Second Pandemic	1.PRE	1.PRE1	SAMEA3713711	KEEP: SRA Ancient	1	Europe	1721.0	300.0	0.0	44.0580563	6.063850599999999	Human	Illumina HiSeq 2000	NA	Homo sapiens	Human	PAIRED
SAMN00715800	8291	1349.0	-672	England	Greater London	52.5310214	-1.2649062	51.4893335	-0.14405508452768728	Second Pandemic	1.PRE	1.PRE1	SAMN00715800	KEEP: SRA Ancient	1	Europe	1349.0	672.0	0.0	51.4893335	-0.14405508452768728	Human	Illumina Genome Analyzer II	NA	Homo sapiens	Human	SINGLE
SAMEA3541827	RISE509	[-2876:-2677]	[-4897:-4698]	Russia	Krasnoyarsk Krai	64.6863136	97.7453061	63.3233807	97.09799740000001	Bronze Age	0.PRE	0.PRE2	SAMEA3541827	KEEP: SRA Ancient Placement	0	Europe	-2776.5	4797.5	99.5	63.3233807	97.09799740000001	Human	Illumina HiSeq 2500	NA	Homo sapiens	Human	SINGLE
SAMEA3541826	RISE505	[-1746:-1626]	[-3767:-3647]	Russia	Altai Krai	64.6863136	97.7453061	52.693224300000004	82.69314240000001	Bronze Age	0.PRE	0.PRE1	SAMEA3541826	KEEP: SRA Ancient	0	Europe	-1686.0	3707.0	60.0	52.693224300000004	82.69314240000001	Human	Illumina HiSeq 2500	NA	Homo sapiens	Human	SINGLE
SAMEA1061800	DA101	[214:261]	[-1807:-1760]	Kyrgyzstan	Issyk-Kul Region	41.5089324	74.724091	42.06103415	78.17073232346421	Antiqua	0.ANT	0.ANT4	SAMEA1061800	KEEP: SRA Ancient Placement	0	Asia	237.5	1783.5	23.5	42.06103415	78.17073232346421	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	SINGLE
SAMEA7293136	COL001	[1300:1400]	[-721:-621]	Italy	Lazio	42.6384261	12.674297	41.9808038	12.766231199999998	Second Pandemic	1.PRE	1.PRE1	SAMEA7293136	KEEP: SRA Ancient	1	Europe	1350.0	671.0	50.0	41.9808038	12.766231199999998	Human	Illumina HiSeq 2500	NA	Homo sapiens	Human	PAIRED
SAMEA7293135	CHE1	[1500:1800]	[-521:-221]	Russia	Chechnya	64.6863136	97.7453061	43.397614700000005	45.6985005	Second Pandemic	1.PRE	1.PRE1	SAMEA7293135	KEEP: SRA Ancient	1	Europe	1650.0	371.0	150.0	43.397614700000005	45.6985005	Human	Illumina HiSeq 2500	NA	Homo sapiens	Human	PAIRED
SAMEA6812877	GLZ002	[-2569:-2467]	[-4590:-4488]	Russia	Irkutsk Oblast	64.6863136	97.7453061	56.6370122	104.71922099999999	Bronze Age	0.PRE	0.PRE1	SAMEA6812877	KEEP: SRA Ancient	0	Europe	-2518.0	4539.0	51.0	56.6370122	104.71922099999999	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA6812876	GLZ001	[-2838:-2495]	[-4859:-4516]	Russia	Irkutsk Oblast	64.6863136	97.7453061	56.6370122	104.71922099999999	Bronze Age	0.PRE	0.PRE1	SAMEA6812876	KEEP: SRA Ancient	0	Europe	-2666.5	4687.5	171.5	56.6370122	104.71922099999999	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
SAMEA7313236_38	Rostov2033	[1762:1773]	[-259:-248]	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Second Pandemic	1.PRE	1.PRE1	SAMEA7313236_38	KEEP: SRA Ancient Combined Record	1	Europe	1767.5	253.5	5.5	47.6222451	40.7957942	Human	NextSeq 500	NA	Homo sapiens	Human	PAIRED
SAMEA7313243_45	Azov38	[1400:1700]	[-621:-321]	Russia	Rostov Oblast	64.6863136	97.7453061	47.6222451	40.7957942	Second Pandemic	1.PRE	1.PRE1	SAMEA7313243_45	KEEP: SRA Ancient Combined Record	1	Europe	1550.0	471.0	150.0	47.6222451	40.7957942	Human	NextSeq 500	NA	Homo sapiens	Human	PAIRED
SAMEA7313246_49	Gdansk8	[1400:1700]	[-621:-321]	Poland	Pomeranian Voivodeship	52.0189912	19.19558554308718	54.24556	18.1099	Second Pandemic	1.PRE	1.PRE1	SAMEA7313246_49	KEEP: SRA Ancient Combined Record	1	Europe	1550.0	471.0	150.0	54.24556	18.1099	Human	NextSeq 500	NA	Homo sapiens	Human	PAIRED
SAMEA6651390	AGU010	[1435:1477]	[-586:-544]	Lithuania	Vilnius County	55.350000300000005	23.7499997	54.82269205	25.249534001679518	Second Pandemic	1.PRE	1.PRE1	SAMEA6651390	KEEP: SRA Ancient	1	Europe	1456.0	565.0	21.0	54.82269205	25.249534001679518	Human	NextSeq 500	NA	Homo sapiens	Human	PAIRED
SAMEA6637004	AGU025	[1441:1612]	[-580:-409]	Lithuania	Vilnius County	55.350000300000005	23.7499997	54.82269205	25.249534001679518	Second Pandemic	1.PRE	1.PRE1	SAMEA6637004	KEEP: SRA Ancient	1	Europe	1526.5	494.5	85.5	54.82269205	25.249534001679518	Human	NextSeq 500	NA	Homo sapiens	Human	PAIRED
SAMEA6637002	AGU007B	[1463:1632]	[-558:-389]	Lithuania	Vilnius County	55.350000300000005	23.7499997	54.82269205	25.249534001679518	Second Pandemic	1.PRE	1.PRE1	SAMEA6637002	KEEP: SRA Ancient	1	Europe	1547.5	473.5	84.5	54.82269205	25.249534001679518	Human	Illumina HiSeq 4000	NA	Homo sapiens	Human	PAIRED
