sample	strain	date	date_bp	country	province	country_lat	country_lon	province_lat	province_lon	biovar	branch_major	branch_minor	biosample_accession	biosample_comment	branch_number	continent	date_mean	date_bp_mean	date_err	lat	lon	host_human	sequencing_technology	assembly_method	host_raw	host_order	population_color	population	geometry	root_rtt_dist	clade_rtt_dist	population_rtt_dist	tstv	cds_sites	ns_sites	ss_sites	ns_ss_ratio	other_var	other_var_ratio	homo_het_sites	homo_sites	het_sites	het_ratio	external_branch_length	variant_qc	tstv_outlier
GCA_000323885.1_ASM32388v1_genomic	CMCC10012	1964.0	-57	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403029	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1964.0	57.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Ixodex crenulatus	Ixodida	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.37956e-05	NA	4.099e-06	2.0	76.0	41.0	19.0	2.15789	0.0	0.0	76.0	76.0	0.0	0.0	1.8845e-06	pass	0.0
GCA_000323865.1_ASM32386v1_genomic	CMCC05013	1988.0	-33	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403028	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1988.0	33.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Linognathoides palaearctus	Phthiraptera	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.282969999999999e-05	NA	3.1331e-06	2.083	71.0	41.0	17.0	2.4117599999999997	0.0	0.0	71.0	71.0	0.0	0.0	4.711e-07	pass	0.0
GCA_000323845.1_ASM32384v1_genomic	CMCC05009	1961.0	-60	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	0.PE	0.PE7	SAMN02403027	KEEP: Assembly Modern Cui 2013 Placement	0	Asia	1961.0	60.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Allactaga sibirica	Rodentia	#5148fc	0.PE	POINT (95.95211573241954 35.40709525)	4.01453e-05	NA	3.79148e-05	1.8	542.0	314.0	117.0	2.68376	0.0	0.0	542.0	542.0	0.0	0.0	7.313e-07	pass	0.0
GCA_000323825.1_ASM32382v1_genomic	CMCC03001	1954.0	-67	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403026	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1954.0	67.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Ochotona dauurica	Lagomorpha	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.264139999999999e-05	NA	2.9448e-06	2.167	73.0	42.0	15.0	2.8	0.0	0.0	73.0	73.0	0.0	0.0	2.36e-08	pass	0.0
GCA_000323805.1_ASM32380v1_genomic	CMCC02041	1965.0	-56	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403025	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1965.0	56.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Mustela eversmanni	Carnivora	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.311249999999998e-05	NA	3.4159e-06	2.1109999999999998	80.0	46.0	17.0	2.70588	0.0	0.0	80.0	80.0	0.0	0.0	4.711e-07	pass	0.0
GCA_000323785.1_ASM32378v1_genomic	C1989001	1989.0	-32	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403024	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1989.0	32.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.330089999999999e-05	NA	3.6043e-06	1.71	78.0	45.0	18.0	2.5	0.0	0.0	78.0	78.0	0.0	0.0	9.423e-07	pass	0.0
GCA_000323765.1_ASM32376v1_genomic	C1976001	1976.0	-45	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403023	KEEP: Assembly Modern Cui 2013 Keller 2019	3	Asia	1976.0	45.0	0.0	38.0000001	101.9999999	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#3ae8d7	3.ANT	POINT (101.9999999 38.0000001)	5.93369e-05	NA	3.9777e-06	2.109	134.0	72.0	36.0	2.0	0.0	0.0	134.0	134.0	0.0	0.0	9.423e-07	pass	0.0
GCA_000323745.1_ASM32374v1_genomic	C1975003	1975.0	-46	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403022	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1975.0	46.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Ovis aries	Artiodactyla	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.400759999999999e-05	NA	4.311e-06	1.382	76.0	45.0	15.0	3.0	0.0	0.0	76.0	76.0	0.0	0.0	3.5335e-06	pass	0.0
GCA_000323725.1_ASM32372v1_genomic	A1973001	1973.0	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403020	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1973.0	48.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota caudata	Rodentia	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	6.90387e-05	NA	5.6468e-06	1.725	166.0	95.0	36.0	2.63889	0.0	0.0	166.0	166.0	0.0	0.0	1.6214e-06	pass	0.0
GCA_000323705.1_ASM32370v1_genomic	A1956001	1956.0	-65	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403019	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1956.0	65.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota caudata	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.67726e-05	NA	1.4144499999999996e-05	2.233	132.0	78.0	30.0	2.6	0.0	0.0	132.0	132.0	0.0	0.0	4.711e-07	pass	0.0
GCA_000323685.1_ASM32368v1_genomic	970754	1997.0	-24	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403018	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1997.0	24.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Ovis aries	Artiodactyla	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.353649999999999e-05	NA	3.8399e-06	1.8330000000000002	81.0	45.0	17.0	2.6470599999999997	0.0	0.0	81.0	81.0	0.0	0.0	7.067e-07	pass	0.0
GCA_000323665.1_ASM32366v1_genomic	945	1994.0	-27	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403017	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1994.0	27.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Human flea	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.97659e-05	NA	1.71378e-05	1.922	219.0	128.0	55.0	2.32727	0.0	0.0	219.0	219.0	0.0	0.0	4.7113e-06	pass	0.0
GCA_000323645.1_ASM32364v1_genomic	91	1987.0	-34	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403016	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1987.0	34.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Oropsylla silantiewi	Siphonaptera	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	6.739649999999998e-05	NA	4.0046e-06	1.815	167.0	94.0	39.0	2.41026	0.0	0.0	167.0	167.0	0.0	0.0	7.067e-07	pass	0.0
GCA_000323625.1_ASM32362v1_genomic	9	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Qinghaica	0.PE	0.PE10	SAMN02403015	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#5148fc	0.PE	POINT (95.95211573241954 35.40709525)	5.14101e-05	NA	4.9179600000000006e-05	1.742	314.0	180.0	70.0	2.57143	0.0	0.0	314.0	314.0	0.0	0.0	4.711e-07	pass	0.0
GCA_000323605.1_ASM32360v1_genomic	780441	1978.0	-43	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN1	SAMN02403014	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1978.0	43.0	0.0	35.40709525	95.95211573241954	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.186389999999998e-05	NA	2.1673e-06	1.7930000000000001	76.0	46.0	18.0	2.55556	0.0	0.0	76.0	76.0	0.0	0.0	2.1201e-06	pass	0.0
GCA_000323585.1_ASM32358v1_genomic	735	1965.0	-56	Russia	St. Petersberg	64.6863136	97.7453061	59.938732	30.316229	Antiqua	2.ANT	2.ANT3	SAMN02403013	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Europe	1965.0	56.0	0.0	59.938732	30.316229	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rattus norvegicus	Rodentia	#97fca7	2.ANT	POINT (30.316229 59.938732)	6.88099e-05	NA	7.3025e-06	1.676	173.0	97.0	39.0	2.48718	0.0	0.0	173.0	173.0	0.0	0.0	1.8845e-06	pass	0.0
GCA_000323565.1_ASM32356v1_genomic	7338	1973.0	-48	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED2	SAMN02403012	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	2	Asia	1973.0	48.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	6.835959999999999e-05	NA	4.9677e-06	1.905	170.0	101.0	36.0	2.80556	0.0	0.0	170.0	170.0	0.0	0.0	9.423e-07	pass	0.0
GCA_000323545.1_ASM32354v1_genomic	710317	1971.0	-50	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403011	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1971.0	50.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.193469999999999e-05	NA	2.2381000000000002e-06	2.13	68.0	40.0	14.0	2.8571400000000002	0.0	0.0	68.0	68.0	0.0	0.0	2.36e-08	pass	0.0
GCA_000323525.1_ASM32352v1_genomic	71021	1989.0	-32	China	Gansu	35.000074	104.999927	38.0000001	101.9999999	Antiqua	3.ANT	3.ANT1	SAMN02403010	KEEP: Assembly Modern Cui 2013 Keller 2019	3	Asia	1989.0	32.0	0.0	38.0000001	101.9999999	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Oropsylla silantiewi	Siphonaptera	#3ae8d7	3.ANT	POINT (101.9999999 38.0000001)	5.93369e-05	NA	3.9777e-06	2.044	129.0	68.0	36.0	1.8888900000000002	0.0	0.0	129.0	129.0	0.0	0.0	9.423e-07	pass	0.0
GCA_000323505.1_ASM32350v1_genomic	7	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	3.ANT	3.ANT1	SAMN02403009	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	3	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#3ae8d7	3.ANT	POINT (95.95211573241954 35.40709525)	5.8186e-05	NA	2.8267999999999998e-06	2.31	133.0	74.0	33.0	2.24242	0.0	0.0	133.0	133.0	0.0	0.0	2.5912e-06	pass	0.0
GCA_000323485.1_ASM32348v1_genomic	620024	1962.0	-59	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	0.PE	0.PE7	SAMN02403008	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0	Asia	1962.0	59.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#5148fc	0.PE	POINT (95.95211573241954 35.40709525)	4.0863e-05	NA	3.86325e-05	1.7519999999999998	562.0	316.0	123.0	2.56911	0.0	0.0	564.0	562.0	2.0	0.0035461	1.449e-06	pass	0.0
GCA_000323465.1_ASM32346v1_genomic	5761	1956.0	-65	Russia	St. Petersberg	64.6863136	97.7453061	59.938732	30.316229	Antiqua	2.ANT	2.ANT3	SAMN02403007	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Europe	1956.0	65.0	0.0	59.938732	30.316229	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rattus norvegicus	Rodentia	#97fca7	2.ANT	POINT (30.316229 59.938732)	6.83388e-05	NA	6.8313999999999995e-06	1.6669999999999998	167.0	92.0	37.0	2.4864900000000003	0.0	0.0	167.0	167.0	0.0	0.0	1.4134e-06	pass	0.0
GCA_000323445.1_ASM32344v1_genomic	5	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	1.IN	1.IN2	SAMN02403006	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#ff4824	1.IN	POINT (95.95211573241954 35.40709525)	6.282969999999999e-05	NA	3.1331e-06	1.893	76.0	43.0	17.0	2.52941	0.0	0.0	76.0	76.0	0.0	0.0	4.711e-07	pass	0.0
GCA_000323425.1_ASM32342v1_genomic	42095	2001.0	-20	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403005	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	2001.0	20.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	6.0897500000000004e-05	NA	1.82694e-05	1.6880000000000002	238.0	135.0	60.0	2.25	0.0	0.0	238.0	238.0	0.0	0.0	1.4134e-06	pass	0.0
GCA_000323405.1_ASM32340v1_genomic	42091	1999.0	-22	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403004	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1999.0	22.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.70255e-05	NA	1.4397399999999997e-05	2.273	136.0	78.0	33.0	2.36364	0.0	0.0	136.0	136.0	0.0	0.0	2.745e-07	pass	0.0
GCA_000323385.1_ASM32338v1_genomic	42082	1995.0	-26	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT3	SAMN02403003	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1995.0	26.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.8421599999999996e-05	NA	1.5793499999999997e-05	1.857	126.0	73.0	30.0	2.4333299999999998	0.0	0.0	126.0	126.0	0.0	0.0	2.1201e-06	pass	0.0
GCA_000323365.1_ASM32336v1_genomic	42013	1971.0	-50	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02403002	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1971.0	50.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Citellus undulatus	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4797399999999964e-05	NA	1.2169299999999987e-05	2.0	217.0	123.0	53.0	2.32075	0.0	0.0	217.0	217.0	0.0	0.0	4.711e-07	pass	0.0
GCA_000323345.1_ASM32334v1_genomic	351001	1996.0	-25	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT2	SAMN02403001	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1996.0	25.0	0.0	29.8556443	90.8749807	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.489969999999998e-05	NA	3.3923000000000005e-06	1.912	154.0	86.0	35.0	2.4571400000000003	0.0	0.0	154.0	154.0	0.0	0.0	2.356e-07	pass	0.0
GCA_000323325.1_ASM32332v1_genomic	34202	1990.0	-31	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN02403000	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1990.0	31.0	0.0	29.8556443	90.8749807	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.580789999999998e-05	NA	4.300500000000001e-06	1.7380000000000002	156.0	87.0	39.0	2.23077	0.0	0.0	156.0	156.0	0.0	0.0	7.067e-07	pass	0.0
GCA_000323305.1_ASM32330v1_genomic	34008	1968.0	-53	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	2.ANT	2.ANT1	SAMN02402999	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	1968.0	53.0	0.0	29.8556443	90.8749807	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#97fca7	2.ANT	POINT (90.87498069999999 29.8556443)	6.484199999999999e-05	NA	3.3346000000000002e-06	1.825	151.0	82.0	37.0	2.21622	0.0	0.0	151.0	151.0	0.0	0.0	1.1778e-06	pass	0.0
GCA_000323285.1_ASM32328v1_genomic	30017	1976.0	-45	China	Tibet	35.000074	104.999927	29.8556443	90.8749807	Antiqua	1.IN	1.IN2	SAMN02402998	KEEP: Assembly Modern Cui 2013 Keller 2019	1	Asia	1976.0	45.0	0.0	29.8556443	90.8749807	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota himalayana	Rodentia	#ff4824	1.IN	POINT (90.87498069999999 29.8556443)	6.191109999999999e-05	NA	2.2145e-06	2.0	71.0	41.0	17.0	2.4117599999999997	0.0	0.0	71.0	71.0	0.0	0.0	2.356e-07	pass	0.0
GCA_000323245.1_ASM32324v1_genomic	2654	2006.0	-15	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402997	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	2006.0	15.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rhombomys opimus	Rodentia	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	7.375439999999997e-05	NA	1.0362499999999998e-05	1.8659999999999999	181.0	99.0	42.0	2.3571400000000002	0.0	0.0	181.0	181.0	0.0	0.0	1.1778e-06	pass	0.0
GCA_000323225.1_ASM32322v1_genomic	2506	2005.0	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402996	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	2005.0	16.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rhombomys opimus	Rodentia	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	7.262379999999997e-05	NA	9.231899999999997e-06	1.84	202.0	113.0	46.0	2.4565200000000003	0.0	0.0	202.0	202.0	0.0	0.0	2.36e-08	pass	0.0
GCA_000323205.1_ASM32320v1_genomic	2504	2005.0	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402995	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	2005.0	16.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Rhombomys opimus	Rodentia	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	7.354249999999998e-05	NA	1.0150599999999997e-05	1.7790000000000001	201.0	113.0	46.0	2.4565200000000003	0.0	0.0	201.0	201.0	0.0	0.0	9.423e-07	pass	0.0
GCA_000320465.1_ASM32046v1_genomic	2330	2003.0	-18	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT2	SAMN02402994	KEEP: Assembly Modern Cui 2013 Keller 2019 Placement	0	Asia	2003.0	18.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Marmota baibacina	Rodentia	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.4204999999999993e-05	NA	1.15769e-05	2.1430000000000002	125.0	72.0	32.0	2.25	0.0	0.0	125.0	125.0	0.0	0.0	2.36e-08	pass	0.0
GCA_000320445.1_ASM32044v1_genomic	2	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Antiqua	2.ANT	2.ANT2	SAMN02402993	KEEP: Assembly Modern Cui 2013 Keller 2019	2	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#97fca7	2.ANT	POINT (95.95211573241954 35.40709525)	6.527639999999999e-05	NA	3.769e-06	1.817	157.0	88.0	35.0	2.5142900000000004	0.0	0.0	157.0	157.0	0.0	0.0	2.1201e-06	pass	0.0
GCA_000323185.1_ASM32318v1_genomic	164	1985.0	-36	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Antiqua	0.ANT	0.ANT1	SAMN02402992	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	1985.0	36.0	0.0	42.4804953	85.4633464	Non-Human	Illumina GA II	Soapdenovo v. 2009.07.14	Oropsylla silantiewi	Siphonaptera	#238af5	0.ANT	POINT (85.46334640000001 42.4804953)	5.9920900000000004e-05	NA	1.72928e-05	1.791	229.0	135.0	57.0	2.36842	0.0	0.0	229.0	229.0	0.0	0.0	4.353e-07	pass	0.0
GCA_000320425.1_ASM32042v1_genomic	12	2004.0	-17	China	Qinghai	35.000074	104.999927	35.40709525	95.95211573241954	Qinghaica	0.PE	0.PE10	SAMN02402991	KEEP: Assembly Modern Cui 2013 Keller 2019	0	Asia	2004.0	17.0	0.0	35.40709525	95.95211573241954	Human	Illumina GA II	Soapdenovo v. 2009.07.14	Homo sapiens	Human	#5148fc	0.PE	POINT (95.95211573241954 35.40709525)	5.14101e-05	NA	4.9179600000000006e-05	1.7690000000000001	311.0	180.0	68.0	2.6470599999999997	0.0	0.0	311.0	311.0	0.0	0.0	4.711e-07	pass	0.0
GCA_000275685.1_ASM27568v1_genomic	2501	2005.0	-16	China	Xinjiang	35.000074	104.999927	42.4804953	85.4633464	Medievalis	2.MED	2.MED1	SAMN02402990	KEEP: Assembly Modern	2	Asia	2005.0	16.0	0.0	42.4804953	85.4633464	Non-Human	Illumina HiSeq	SOAPdenovo v. 1.06	Rhombomys opimus	Rodentia	#c5e88a	2.MED	POINT (85.46334640000001 42.4804953)	7.283809999999998e-05	NA	9.446199999999998e-06	1.756	213.0	114.0	52.0	2.19231	0.0	0.0	244.0	213.0	31.0	0.127049	2.356e-07	pass	0.0
GCA_000382505.1_Yersinia_pestis_G1670E_assembly_genomic	G1670E	[1950:2000]	[-71:-21]	Georgia	NA	41.6809707	44.02873820000001	NA	NA	Caucasica	0.PE	0.PE2	SAMN01902219	KEEP: Assembly Modern	0	Asia	1975.0	46.0	25.0	41.6809707	44.02873820000001	NA	454 FLX	Newbler v. 2.6	NA	NA	#5148fc	0.PE	POINT (44.02873820000001 41.6809707)	9.529349999999999e-05	NA	9.306299999999999e-05	1.359	687.0	398.0	139.0	2.86331	6.0	0.043165499999999996	689.0	687.0	2.0	0.00290276	1.0836e-05	pass	0.0
GCA_000269485.1_ASM26948v1_genomic	PY-103	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141505	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	southern opossum	Marsupialia	#ff0000	1.ORI	POINT (-78.5 -8)	7.293029999999997e-05	NA	6.143199999999999e-06	2.161	88.0	35.0	21.0	1.66667	0.0	0.0	88.0	88.0	0.0	0.0	8.775e-07	pass	0.0
GCA_000269225.1_ASM26922v1_genomic	PY-102	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141504	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	southern opossum	Marsupialia	#ff0000	1.ORI	POINT (-78.5 -8)	7.228679999999995e-05	NA	5.4997e-06	3.1180000000000003	132.0	38.0	23.0	1.6521700000000001	2.0	0.0869565	133.0	132.0	1.0	0.0075188	4.711e-07	fail	0.0
GCA_000269205.1_ASM26920v1_genomic	PY-100	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141502	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	#ff0000	1.ORI	POINT (-78.5 -8)	7.307699999999998e-05	NA	6.2899e-06	1.703	92.0	38.0	23.0	1.6521700000000001	1.0	0.043478300000000004	92.0	92.0	0.0	0.0	1.1778e-06	pass	0.0
GCA_000269185.1_ASM26918v1_genomic	PY-99	2010.0	-11	Peru	La Libertad	-6.8699697	-75.0458515	-8.0	-78.5	Orientalis	1.ORI	1.ORI1	SAMN02141501	KEEP: Assembly Modern	1	South America	2010.0	11.0	0.0	-8.0	-78.5	Non-Human	Illumina	Velvet v. 1.1.04	Norway rat	Rodentia	#ff0000	1.ORI	POINT (-78.5 -8)	7.260589999999998e-05	NA	5.818799999999999e-06	1.324	78.0	35.0	23.0	1.5217399999999999	2.0	0.0869565	80.0	78.0	2.0	0.025	4.711e-07	fail	0.0
